Morpheme,Type,Count
Umsatz,Root,4
Konzep,Root,4
Tat,Root,4
Alterna,Root,4
Mobil,Root,4
Cyc,Root,4
Schaff,Root,4
Wohl,Root,4
Sin,Root,4
Will,Root,4
Duld,Root,4
Nach,Root,4
Mensch,Root,4
Gei,Root,4
Res,Root,4
Vor,Root,4
Mach,Root,4
Bewu,Root,4
Sei,Root,4
Politik,Root,4
Ges,Root,4
Initia,Root,4
Konf,Root,4
Ehr,Root,4
Enkel,Root,3
Rei,Root,3
Gäng,Root,3
Balanc,Root,3
Jahr,Root,3
Häng,Root,3
Sozi,Root,3
Schich,Root,3
Ding,Root,3
Heima,Root,3
Mut,Root,3
Groß,Root,3
Kennzei,Root,3
Geg,Root,3
Verb,Root,3
Potenzi,Root,3
Widerstand,Root,3
Gab,Root,3
Serv,Root,3
Land,Root,3
Prüf,Root,3
Mes,Root,3
Folg,Root,3
Müd,Root,3
Mei,Root,3
Ternehm,Root,3
Bär,Root,3
Körp,Root,3
Rie,Root,3
Teil,Root,3
Denk,Root,3
Mal,Root,3
Ziel,Root,3
Ach,Root,3
Forsch,Root,3
Sch,Root,3
Hilf,Root,3
Tradi,Root,3
Völk,Root,3
Amt,Root,3
Zentrum,Root,3
Weg,Root,3
Gipfel,Root,3
Grupp,Root,3
Kodex,Root,3
Hartnäck,Root,3
Ad,Root,2
Infini,Root,2
Pupp,Root,2
Grenz,Root,2
Unb,Root,2
Gründ,Root,2
Erm,Root,2
Überschau,Root,2
Zahl,Root,2
Los,Root,2
Wahr,Root,2
Taug,Root,2
Vorra,Root,2
Umweltbewu,Root,2
Perma,Root,2
Per,Root,2
Harmoni,Root,2
Allgemei,Root,2
Sam,Root,2
Komplex,Root,2
Tot,Root,2
Ebe,Root,2
Othermi,Root,2
Gleichar,Root,2
Gleichförm,Root,2
Gold,Root,2
Mus,Root,2
Mag,Root,2
Symmetri,Root,2
Klimafreund,Root,2
Klimaneutr,Root,2
Naturnah,Root,2
Kobil,Root,2
Effizi,Root,2
Umweltfreund,Root,2
Kos,Root,2
Blematik,Root,2
Umweltschäd,Root,2
Umweltscho,Root,2
Kri,Root,2
Treibhauseffek,Root,2
Häl,Root,2
Samtindikator,Root,2
Wechselsei,Root,2
Rythmu,Root,2
Wied,Root,2
Hol,Root,2
Verw,Root,2
Wald,Root,2
Eutrophi,Root,2
Ölverschmutz,Root,2
Pcbbelast,Root,2
Quecksilb,Root,2
Neri,Root,2
Ssorcenverbrauch,Root,2
Metall,Root,2
Umweltgefärd,Root,2
Salz,Root,2
Eis,Root,2
Schmelz,Root,2
Scheh,Root,2
Meer,Root,2
Spiegel,Root,2
Schwund,Root,2
Schadstoffemissi,Root,2
Sturz,Root,2
Wolk,Root,2
Begr,Root,2
Nahm,Root,2
Kapaz,Root,2
Natür,Root,2
Ambi,Root,2
Dimensio,Root,2
Hin,Root,2
Horizo,Root,2
Äth,Root,2
Ball,Root,2
Dhalbkugel,Root,2
Firma,Root,2
Galaxi,Root,2
Stir,Root,2
Hemisphär,Root,2
Makrokoso,Root,2
Nord,Root,2
Sternhimmel,Root,2
Süd,Root,2
Umlauf,Root,2
Bah,Root,2
Viel,Root,2
Iversum,Root,2
Wel,Root,2
Bäud,Root,2
Welttall,Root,2
Atmosphär,Root,2
Klei,Root,2
Hüll,Root,2
Mikro,Root,2
Ozonschich,Root,2
Sommer,Root,2
Uv,Root,2
Strahl,Root,2
Ölkatastroph,Root,2
Ölp,Root,2
Sektor,Root,2
Situa,Root,2
Gsenergi,Root,2
Bio,Root,2
Vielf,Root,2
Faktor,Root,2
Sträng,Root,2
Posi,Root,2
Atom,Root,2
Feu,Root,2
Fin,Root,2
Leuch,Root,2
Photovoltaik,Root,2
Solar,Root,2
Int,Root,2
Kalib,Root,2
Kla,Root,2
Zerr,Root,2
Sach,Root,2
Struk,Root,2
Globalisi,Root,2
Mega,Root,2
Fusio,Root,2
Natio,Root,2
Schäf,Root,2
Prozess,Root,2
Norma,Root,2
Schlüssel,Root,2
Ökonom,Root,2
Duktionskapi,Root,2
Stitui,Root,2
Pioni,Root,2
Dring,Root,2
Ten,Root,2
Ion,Root,2
Derb,Root,2
Dich,Root,2
Robu,Root,2
Streng,Root,2
Pro,Root,2
Tech,Root,2
Kopfeinkomm,Root,2
Lag,Root,2
Führ,Root,2
Dynamik,Root,2
Roll,Root,2
Kollabora,Root,2
Pla,Root,2
Koopera,Root,2
Die,Root,2
Circular,Root,2
Economy,Root,2
Downcyc,Root,2
Flä,Root,2
Landsachaftsentwickl,Root,2
Raumentwickl,Root,2
Risiko,Root,2
Bew,Root,2
Schadstoffausschoß,Root,2
Missio,Root,2
Duzi,Root,2
Sonderabfallsamml,Root,2
Sondermüllabgab,Root,2
Investi,Root,2
Technik,Root,2
Technologie,Root,2
Wie,Root,2
Der,Root,2
Tificierungsverfahr,Root,2
Basi,Root,2
Flu,Root,2
Funk,Root,2
Krea,Root,2
Neb,Root,2
Reak,Root,2
Alisi,Root,2
Schließ,Root,2
Vollzieh,Root,2
Bank,Root,2
Fleiß,Root,2
Lus,Root,2
Quell,Root,2
Motiva,Root,2
Qualifizi,Root,2
Bal,Root,2
Präg,Root,2
Hem,Root,2
Käl,Root,2
Satzteilerhäl,Root,2
Füg,Root,2
Durchh,Root,2
Kul,Root,2
Kämpf,Root,2
Steh,Root,2
Treu,Root,2
Woh,Root,2
Schema,Root,2
Stell,Root,2
Charak,Root,2
Fühl,Root,2
Hör,Root,2
Ord,Root,2
Sünd,Root,2
Bera,Root,2
Bürg,Root,2
Gut,Root,2
Min,Root,2
Ref,Root,2
Tag,Root,2
Letz,Root,2
Band,Root,2
Organisa,Root,2
Institu,Root,2
Partei,Root,2
Rich,Root,2
Klär,Root,2
Prei,Root,2
Kill,Root,2
Konv,Root,2
Beug,Root,2
Schü,Root,2
Verlä,Root,2
Gieb,Root,2
Lang,Root,1
Uner,Root,1
Atla,Root,1
Gig,Root,1
Goliath,Root,1
Hün,Root,1
Kraftmensch,Root,1
Muskel,Root,1
Wet,Root,1
Phönix,Root,1
Asch,Root,1
Inkarna,Root,1
Seel,Root,1
Wand,Root,1
Bes,Root,1
Hen,Root,1
Weitergeh,Root,1
Hef,Root,1
Bieg,Root,1
Zäh,Root,1
Lis,Root,1
Exi,Root,1
Unt,Root,1
Stütz,Root,1
Routi,Root,1
Konsum,Root,1
Wohnhei,Root,1
Agr,Root,1
Domi,Root,1
Kön,Root,1
Kunstf,Root,1
Perfek,Root,1
Ssio,Root,1
Sad,Root,1
Verdi,Root,1
Virtuo,Root,1
Vollkomm,Root,1
Herr,Root,1
Pflicht,Root,1
Stehevermög,Root,1
Trau,Root,1
Dogma,Root,1
Radik,Root,1
Starr,Root,1
Kömm,Root,1
Allem,Root,1
Heim,Root,1
Nomm,Root,1
Inklu,Root,1
Kind,Root,1
Klo,Root,1
Lok,Root,1
Fahr,Root,1
Nachtfahri,Root,1
Gio,Root,1
Spröß,Root,1
Züg,Root,1
Gif,Root,1
Müll,Root,1
Skand,Root,1
Akt,Root,1
Dez,Root,1
Umweltdezernenti,Root,1
Engel,Root,1
Umweltexp,Root,1
Frevel,Root,1
Medizi,Root,1
Ministeri,Root,1
Umweltschütz,Root,1
Senator,Root,1
Staa,Root,1
Sekretär,Root,1
Umweltverschmutz,Root,1
Assimila,Root,1
Wandlungsprozess,Root,1
Huma,Root,1
Quantita,Root,1
Ford,Root,1
Rückdräng,Root,1
Men,Root,1
Championa,Root,1
Kampf,Root,1
Schlech,Root,1
Gang,Root,1
Leu,Root,1
Millieu,Root,1
Glied,Root,1
Publikum,Root,1
Umfeld,Root,1
Volk,Root,1
Zug,Root,1
Zwe,Root,1
Bund,Root,1
Lärm,Root,1
Logie,Root,1
Schu,Root,1
Hörd,Root,1
Bibliothek,Root,1
Büro,Root,1
Umweltdezerna,Root,1
Kussio,Root,1
Engag,Root,1
Ministerium,Root,1
Pak,Root,1
Gramm,Root,1
Jek,Root,1
Umweltra,Root,1
Ort,Root,1
Siegel,Root,1
Stadtra,Root,1
Sta,Root,1
Stif,Root,1
Umweltverträglichkeitsprüf,Root,1
Umweltverträglichkeitsstudi,Root,1
Zei,Root,1
Werfg,Root,1
Wertstoffcontai,Root,1
Samml,Root,1
Aktionsbünd,Root,1
Aktio,Root,1
Paraturcaf,Root,1
Thropog,Root,1
Bünd,Root,1
Deba,Root,1
Klimafolgenforsch,Root,1
Luftreinhalteplan,Root,1
Assimili,Root,1
Evolu,Root,1
For,Root,1
Schri,Root,1
Nesi,Root,1
Konsensfind,Root,1
Forma,Root,1
Norm,Root,1
Linie,Root,1
Übereinstimm,Root,1
Sozialproduktgröß,Root,1
Merk,Root,1
Ent,Root,1
Woll,Root,1
Zun,Root,1
Zuw,Root,1
Betä,Root,1
Drang,Root,1
Mun,Root,1
Reg,Root,1
Gela,Root,1
Radli,Root,1
Loy,Root,1
Hal,Root,1
Schied,Root,1
Hei,Root,1
Zeug,Root,1
Irr,Root,1
Zielstreb,Root,1
Beso,Root,1
Stolz,Root,1
Nehm,Root,1
Würd,Root,1
Halsstarr,Root,1
Störr,Root,1
Widersp,Root,1
Wog,Root,1
Erb,Root,1
Geb,Root,1
Säul,Root,1
Laß,Root,1
Lik,Root,1
Liqui,Root,1
Naissanc,Root,1
Puta,Root,1
Überbleibsel,Root,1
Pack,Root,1
Materi,Root,1
Pos,Root,1
Frei,Root,1
Wil,Root,1
Lig,Root,1
Brauch,Root,1
Devi,Root,1
Folgsrezep,Root,1
Famili,Root,1
Kano,Root,1
Maxim,Root,1
Prinzip,Root,1
Schablo,Root,1
Organisi,Root,1
Sit,Root,1
ung,Suffix,279
t,Suffix,269
e,Suffix,231
s,Suffix,174
keit,Suffix,152
n,Suffix,150
ig,Suffix,136
er,Suffix,122
en,Suffix,108
lich,Suffix,56
tion,Suffix,54
ur,Suffix,46
al,Suffix,41
te,Suffix,38
st,Suffix,31
heit,Suffix,30
enz,Suffix,29
schaft,Suffix,23
ität,Suffix,21
iv,Suffix,21
isch,Suffix,17
bar,Suffix,16
ens,Suffix,16
end,Suffix,15
es,Suffix,14
anz,Suffix,13
ment,Suffix,13
sam,Suffix,13
chen,Suffix,10
ten,Suffix,10
ist,Suffix,9
los,Suffix,8
ling,Suffix,8
ismus,Suffix,6
tum,Suffix,5
et,Suffix,5
nis,Suffix,5
ell,Suffix,5
haft,Suffix,4
est,Suffix,2
ant,Suffix,1
ern,Suffix,1
