Morpheme,Type,Count
Last,Root,4
Meng,Root,4
Verb,Root,4
Duktions,Root,4
Potenzi,Root,4
Produk,Root,4
Umsatz,Root,4
Steu,Root,4
Prozess,Root,4
Haltigkeits,Root,4
Konzep,Root,4
Tat,Root,4
Widerstandsfäh,Root,4
Alterna,Root,4
Paratur,Root,4
Serv,Root,4
Eigen,Root,4
Cyc,Root,4
Plan,Root,4
Schaff,Root,4
Eigensi,Root,4
Will,Root,4
Müd,Root,4
Ternehmungsg,Root,4
Mög,Root,4
Bärenkräf,Root,4
Körperkräf,Root,4
Riesenkräf,Root,4
Res,Root,4
Durchhalte,Root,4
Kul,Root,4
Treu,Root,4
Nkmal,Root,4
Sich,Root,4
Woh,Root,4
Schema,Root,4
Wohl,Root,4
Charak,Root,4
Gefühl,Root,4
Ziel,Root,4
Komm,Root,4
Hör,Root,4
Ord,Root,4
Sünd,Root,4
Umweltbera,Root,4
Forsch,Root,4
Gutach,Root,4
Ref,Root,4
Ges,Root,4
Hilf,Root,4
Organisa,Root,4
Zentrum,Root,4
Institu,Root,4
Partei,Root,4
Gipfel,Root,4
Prei,Root,4
Aktions,Root,4
Bünd,Root,4
Kill,Root,4
Konv,Root,4
Klimaschutz,Root,4
Sch,Root,4
Beug,Root,4
Schü,Root,4
Verlä,Root,4
Gieb,Root,4
Ad,Root,2
Infini,Root,2
Pupp,Root,2
Grenz,Root,2
Unb,Root,2
Gründ,Root,2
Erm,Root,2
Schau,Root,2
Zahl,Root,2
Wahr,Root,2
Chterhalt,Root,2
Stands,Root,2
Standssich,Root,2
Enkeltaug,Root,2
Inhalt,Root,2
Ratshalt,Root,2
Tragfäh,Root,2
Bewu,Root,2
Perma,Root,2
Per,Root,2
Harmoni,Root,2
Lmaß,Root,2
Allgemei,Root,2
Sam,Root,2
Komplex,Root,2
Tot,Root,2
Eben,Root,2
Dwärm,Root,2
Othermi,Root,2
Gleichar,Root,2
Gleichförm,Root,2
Gold,Root,2
Schni,Root,2
Grundmu,Root,2
Mag,Root,2
Symmetri,Root,2
Neutr,Root,2
Naturnah,Root,2
Kobil,Root,2
Effizi,Root,2
Umweltbil,Root,2
Umweltko,Root,2
Problematik,Root,2
Schäd,Root,2
Jahres,Root,2
Durchschnittstempera,Root,2
Kri,Root,2
Ozonw,Root,2
Treibhauseffek,Root,2
Verhäl,Root,2
Rech,Root,2
Samt,Root,2
Indikator,Root,2
Gerech,Root,2
Sei,Root,2
Rythmu,Root,2
Wiederhol,Root,2
Verw,Root,2
Ausnutz,Root,2
Verschw,Root,2
Wald,Root,2
Eutrophi,Root,2
Ölverschmutz,Root,2
Pcbbelast,Root,2
Quecksilber,Root,2
Neri,Root,2
Ssorcenverbrauch,Root,2
Schwermetall,Root,2
Stoff,Root,2
Entlast,Root,2
Umweltgefärd,Root,2
Salz,Root,2
Verwü,Root,2
Eis,Root,2
Schmelz,Root,2
Rwärm,Root,2
Erwärm,Root,2
Gescheh,Root,2
Geschich,Root,2
Veränd,Root,2
Meeresspiegel,Root,2
Abbau,Root,2
Schwund,Root,2
Missi,Root,2
Erhöh,Root,2
Sturz,Root,2
Wolken,Root,2
Wüsten,Root,2
Begr,Root,2
Nahme,Root,2
Kapaz,Root,2
Natür,Root,2
Ssourc,Root,2
Ambi,Root,2
Ding,Root,2
Dimensio,Root,2
Ter,Root,2
Horizo,Root,2
Gesetz,Root,2
Reich,Root,2
Ichwei,Root,2
Äth,Root,2
Dball,Root,2
Dhalbkugel,Root,2
Dkugel,Root,2
Firma,Root,2
Galaxi,Root,2
Stir,Root,2
Atplan,Root,2
Hemisphär,Root,2
Makro,Root,2
Koso,Root,2
Mut,Root,2
Nord,Root,2
Son,Root,2
Stern,Root,2
Himmel,Root,2
Süd,Root,2
Umlaufbah,Root,2
Viel,Root,2
Iversum,Root,2
Welten,Root,2
Gebäud,Root,2
Kugel,Root,2
Welttall,Root,2
Atmosphär,Root,2
Dklima,Root,2
Klein,Root,2
Lufthüll,Root,2
Mikro,Root,2
Ozonschich,Root,2
Sommer,Root,2
Uv,Root,2
Strahl,Root,2
Ölkatastroph,Root,2
Ölp,Root,2
Sektor,Root,2
Situa,Root,2
Gsenergi,Root,2
Bio,Root,2
Vielf,Root,2
Wicklungs,Root,2
Faktor,Root,2
Sträng,Root,2
Posi,Root,2
Wer,Root,2
Triebs,Root,2
Atom,Root,2
Elektro,Root,2
Feuer,Root,2
Finanz,Root,2
Leucht,Root,2
Photovoltaik,Root,2
Solar,Root,2
Wärme,Root,2
Int,Root,2
Kalib,Root,2
Kla,Root,2
Tragwei,Root,2
Ndruck,Root,2
Zerr,Root,2
Durch,Root,2
Bau,Root,2
Sach,Root,2
Struk,Root,2
Globalisierungs,Root,2
Megafusio,Root,2
Weltmarkt,Root,2
Wirtschaftsna,Root,2
Kommen,Root,2
Schäfts,Root,2
Norma,Root,2
Schlüssel,Root,2
Ökonom,Root,2
Ökosteu,Root,2
Ökosteuer,Root,2
Reform,Root,2
Stitui,Root,2
Kapitalar,Root,2
Pioni,Root,2
Dring,Root,2
Tensio,Root,2
Derb,Root,2
Dich,Root,2
Robu,Root,2
Streng,Root,2
Tei,Root,2
Elektromobil,Root,2
Befäh,Root,2
Paraturfäh,Root,2
Tech,Root,2
Höh,Root,2
Kopf,Root,2
Einkomm,Root,2
Lag,Root,2
Führ,Root,2
Dynamik,Root,2
Betrieb,Root,2
Abgab,Root,2
Roll,Root,2
Kollaborations,Root,2
Plattform,Root,2
Koopera,Root,2
Die,Root,2
Rücksetz,Root,2
Circular,Root,2
Economy,Root,2
Downcyc,Root,2
Repara,Root,2
Flächen,Root,2
Landsachaftsentwickl,Root,2
Landschafts,Root,2
Risiko,Root,2
Bew,Root,2
Rückgewi,Root,2
Schadstoffausschoß,Root,2
Missio,Root,2
Schadstoffmobil,Root,2
Reduzi,Root,2
Sonderabfallsamml,Root,2
Sondermüllabgab,Root,2
Umweltbetriebsprüf,Root,2
Investi,Root,2
Mark,Root,2
Umweltm,Root,2
Technik,Root,2
Technologie,Root,2
Nutz,Root,2
Wieder,Root,2
Tificierungsverfahr,Root,2
Basis,Root,2
Flu,Root,2
Folg,Root,2
Funk,Root,2
Krea,Root,2
Neben,Root,2
Reak,Root,2
Alisi,Root,2
Rückwirk,Root,2
Schließ,Root,2
Vollzieh,Root,2
Wohlstands,Root,2
Bank,Root,2
Fleiß,Root,2
Arbeitslu,Root,2
Kraftmei,Root,2
Energiequ,Root,2
Energieträg,Root,2
Motiva,Root,2
Qualifizi,Root,2
Ballast,Root,2
Präg,Root,2
Hem,Root,2
Käl,Root,2
Kon,Root,2
Teil,Root,2
Satzteilerhäl,Root,2
Füg,Root,2
Langmu,Root,2
Atla,Root,2
Gig,Root,2
Goliath,Root,2
Hün,Root,2
Muskel,Root,2
Wettkämpf,Root,2
Steh,Root,2
Phönix,Root,2
Aus,Root,2
Asch,Root,2
Inkarna,Root,2
Seelenwand,Root,2
Besteh,Root,2
Weitergeh,Root,2
Hef,Root,2
Bieg,Root,2
Zäh,Root,2
Nkmalli,Root,2
Istenzsich,Root,2
Terstütz,Root,2
Kunfts,Root,2
Routi,Root,2
Mes,Root,2
Konsum,Root,2
Gewohnhei,Root,2
Wert,Root,2
Vor,Root,2
Beding,Root,2
Agr,Root,2
Domi,Root,2
Waltträg,Root,2
Kön,Root,2
Kunstf,Root,2
Perfek,Root,2
Ssio,Root,2
Sad,Root,2
Verdi,Root,2
Lei,Root,2
Virtuo,Root,2
Vollkomm,Root,2
Herr,Root,2
Störungs,Root,2
Pflicht,Root,2
Stehevermög,Root,2
Selb,Root,2
Stach,Root,2
Selbstsich,Root,2
Vertrau,Root,2
Selbstwert,Root,2
Dogma,Root,2
Radik,Root,2
Starrsi,Root,2
Kömm,Root,2
Allem,Root,2
Eig,Root,2
Enkel,Root,2
Heima,Root,2
Heim,Root,2
Nomm,Root,2
Inklu,Root,2
Kind,Root,2
Klo,Root,2
Lok,Root,2
Fahr,Root,2
Nachtfahri,Root,2
Gio,Root,2
Spröß,Root,2
Züg,Root,2
Giftmüll,Root,2
Skand,Root,2
Umweltak,Root,2
Bürgerm,Root,2
Dez,Root,2
Umweltdezernenti,Root,2
Engel,Root,2
Exp,Root,2
Frevel,Root,2
Medizi,Root,2
Umweltmi,Root,2
Ministeri,Root,2
Umweltschutzbeauftrag,Root,2
Schütz,Root,2
Senator,Root,2
Staatssekretär,Root,2
Alltags,Root,2
Assimila,Root,2
Wandlungs,Root,2
Human,Root,2
Quantita,Root,2
Ford,Root,2
Rückdräng,Root,2
Menschen,Root,2
Rechtsverletz,Root,2
Trag,Root,2
Championa,Root,2
Kampftag,Root,2
Völk,Root,2
Dbevölk,Root,2
Schlech,Root,2
Sellschafts,Root,2
Jahrgang,Root,2
Leu,Root,2
Millieu,Root,2
Glied,Root,2
Publikum,Root,2
Umfeld,Root,2
Volk,Root,2
Bevölk,Root,2
Weltg,Root,2
Zwe,Root,2
Bundesumweltam,Root,2
Landes,Root,2
Naturschutzverband,Root,2
Lärm,Root,2
Bekämpf,Root,2
Verband,Root,2
Ökologie,Root,2
Abteil,Root,2
Ausschu,Root,2
Behörd,Root,2
Berich,Root,2
Bibliothek,Root,2
Büro,Root,2
Umweltdezerna,Root,2
Diskussio,Root,2
Engag,Root,2
Erklär,Root,2
Forschungszentrum,Root,2
Ministerium,Root,2
Umweltminister,Root,2
Pak,Root,2
Programm,Root,2
Projek,Root,2
Prüf,Root,2
Umweltra,Root,2
Umweltrech,Root,2
Ressor,Root,2
Umweltschutzam,Root,2
Schutzgrupp,Root,2
Siegel,Root,2
Stadtra,Root,2
Umweltsta,Root,2
Umweltsteu,Root,2
Stif,Root,2
Umweltverträglichkeitsprüf,Root,2
Umweltverträglichkeitsstudi,Root,2
Zei,Root,2
Werfg,Root,2
Wertstoff,Root,2
Contai,Root,2
Wertstoffsamml,Root,2
Grupp,Root,2
Bürger,Root,2
Paraturcaf,Root,2
Paraturv,Root,2
Thropog,Root,2
Deba,Root,2
Klimafolgenforsch,Root,2
Luftreinhalteplan,Root,2
Klimagipfel,Root,2
Weltklimakonf,Root,2
Assimili,Root,2
Klär,Root,2
Folgsgeschich,Root,2
Evolu,Root,2
Schri,Root,2
Nesi,Root,2
Gruppen,Root,2
Konsensfind,Root,2
Form,Root,2
Forma,Root,2
Ehren,Root,2
Setz,Root,2
Norm,Root,2
Richtlini,Root,2
Übereinstimm,Root,2
Haltens,Root,2
Gab,Root,2
Stieg,Root,2
Sozialprodukt,Root,2
Größ,Root,2
Merk,Root,2
Nkomm,Root,2
Hilfsb,Root,2
Woll,Root,2
Zun,Root,2
Zuw,Root,2
Tätigungs,Root,2
Drang,Root,2
Lebensg,Root,2
Mun,Root,2
Reg,Root,2
Gela,Root,2
Radli,Root,2
Loy,Root,2
Übersteh,Root,2
Durchh,Root,2
Harrungsvermög,Root,2
Schied,Root,2
Überzeugungs,Root,2
Irr,Root,2
Willensstärk,Root,2
Zielsich,Root,2
Zielstreb,Root,2
Beso,Root,2
Ehr,Root,2
Fei,Root,2
Stolz,Root,2
Nehm,Root,2
Würd,Root,2
Hals,Root,2
Starr,Root,2
Störr,Root,2
Widersp,Root,2
Wog,Root,2
Erb,Root,2
Geb,Root,2
Letz,Root,2
Säul,Root,2
Macht,Root,2
Laß,Root,2
Lik,Root,2
Liqui,Root,2
Naissanc,Root,2
Puta,Root,2
Rückstand,Root,2
Überbleibsel,Root,2
Packungs,Root,2
Materi,Root,2
Ehre,Root,2
Nam,Root,2
Ehrenpo,Root,2
Freiwilligen,Root,2
Brauch,Root,2
Devi,Root,2
Folgs,Root,2
Rezep,Root,2
Familien,Root,2
Kano,Root,2
Maxim,Root,2
Prinzip,Root,2
Schablo,Root,2
Organisi,Root,2
Sit,Root,2
ung,Suffix,308
e,Suffix,270
t,Suffix,252
keit,Suffix,194
ig,Suffix,170
er,Suffix,146
en,Suffix,122
n,Suffix,122
s,Suffix,102
tion,Suffix,68
lich,Suffix,66
al,Suffix,48
heit,Suffix,46
te,Suffix,46
enz,Suffix,34
anz,Suffix,30
iv,Suffix,30
schaft,Suffix,28
ität,Suffix,24
st,Suffix,22
sam,Suffix,20
isch,Suffix,18
ist,Suffix,18
bar,Suffix,16
es,Suffix,16
end,Suffix,16
ur,Suffix,16
ment,Suffix,14
ell,Suffix,14
los,Suffix,12
ten,Suffix,12
chen,Suffix,10
ismus,Suffix,10
ling,Suffix,10
nis,Suffix,8
tum,Suffix,6
et,Suffix,6
haft,Suffix,4
ens,Suffix,4
erei,Suffix,4
est,Suffix,2
ant,Suffix,2
ern,Suffix,2
