Morpheme,Type,Count
Wuch,Root,9
Strategi,Root,9
Arbeit,Root,9
Pot,Root,9
Schärf,Root,9
Trieb,Root,9
Arbeits,Root,9
Gewi,Root,9
Effek,Root,9
Duld,Root,9
Qualifika,Root,9
Mach,Root,9
Selbst,Root,9
Tradi,Root,9
Naturschutz,Root,9
Beweg,Root,9
Abkomm,Root,9
Konf,Root,9
Kodex,Root,9
Hartnäck,Root,9
Kontinu,Root,6
Ewig,Root,6
Zeit,Root,6
Bis,Root,6
Zähl,Root,6
Gäng,Root,6
Wandel,Root,6
Gewich,Root,6
Lmäß,Root,6
Balanc,Root,6
Bil,Root,6
Freund,Root,6
Nitrat,Root,6
Konzentra,Root,6
Problem,Root,6
Verträg,Root,6
Feinstaub,Root,6
Häng,Root,6
Ökonomi,Root,6
Sozi,Root,6
Zykl,Root,6
Vermeid,Root,6
Einspar,Root,6
Deh,Root,6
Zerstör,Root,6
Wärm,Root,6
Anstieg,Root,6
Schadstoffe,Root,6
Globu,Root,6
Grund,Root,6
Bereich,Root,6
Halbkugel,Root,6
Sonnen,Root,6
Groß,Root,6
Smog,Root,6
Rohstoff,Root,6
Kennzei,Root,6
Standar,Root,6
Wich,Root,6
Innova,Root,6
Kern,Root,6
Last,Root,6
Meng,Root,6
Verb,Root,6
Duktions,Root,6
Potenzi,Root,6
Produk,Root,6
Umsatz,Root,6
Steu,Root,6
Prozess,Root,6
Haltigkeits,Root,6
Konzep,Root,6
Tat,Root,6
Widerstandsfäh,Root,6
Alterna,Root,6
Paratur,Root,6
Serv,Root,6
Eigen,Root,6
Cyc,Root,6
Plan,Root,6
Schaff,Root,6
Eigensi,Root,6
Will,Root,6
Müd,Root,6
Ternehmungsg,Root,6
Mög,Root,6
Bärenkräf,Root,6
Körperkräf,Root,6
Riesenkräf,Root,6
Res,Root,6
Durchhalte,Root,6
Kul,Root,6
Treu,Root,6
Nkmal,Root,6
Sich,Root,6
Woh,Root,6
Schema,Root,6
Wohl,Root,6
Charak,Root,6
Gefühl,Root,6
Ziel,Root,6
Komm,Root,6
Hör,Root,6
Ord,Root,6
Sünd,Root,6
Umweltbera,Root,6
Forsch,Root,6
Gutach,Root,6
Ref,Root,6
Ges,Root,6
Hilf,Root,6
Organisa,Root,6
Zentrum,Root,6
Institu,Root,6
Partei,Root,6
Gipfel,Root,6
Prei,Root,6
Aktions,Root,6
Bünd,Root,6
Kill,Root,6
Konv,Root,6
Klimaschutz,Root,6
Sch,Root,6
Beug,Root,6
Schü,Root,6
Verlä,Root,6
Gieb,Root,6
Ad,Root,3
Infini,Root,3
Pupp,Root,3
Grenz,Root,3
Unb,Root,3
Gründ,Root,3
Erm,Root,3
Schau,Root,3
Zahl,Root,3
Wahr,Root,3
Chterhalt,Root,3
Stands,Root,3
Standssich,Root,3
Enkeltaug,Root,3
Inhalt,Root,3
Ratshalt,Root,3
Tragfäh,Root,3
Bewu,Root,3
Perma,Root,3
Per,Root,3
Harmoni,Root,3
Lmaß,Root,3
Allgemei,Root,3
Sam,Root,3
Komplex,Root,3
Tot,Root,3
Eben,Root,3
Dwärm,Root,3
Othermi,Root,3
Gleichar,Root,3
Gleichförm,Root,3
Gold,Root,3
Schni,Root,3
Grundmu,Root,3
Mag,Root,3
Symmetri,Root,3
Neutr,Root,3
Naturnah,Root,3
Kobil,Root,3
Effizi,Root,3
Umweltbil,Root,3
Umweltko,Root,3
Problematik,Root,3
Schäd,Root,3
Jahres,Root,3
Durchschnittstempera,Root,3
Kri,Root,3
Ozonw,Root,3
Treibhauseffek,Root,3
Verhäl,Root,3
Rech,Root,3
Samt,Root,3
Indikator,Root,3
Gerech,Root,3
Sei,Root,3
Rythmu,Root,3
Wiederhol,Root,3
Verw,Root,3
Ausnutz,Root,3
Verschw,Root,3
Wald,Root,3
Eutrophi,Root,3
Ölverschmutz,Root,3
Pcbbelast,Root,3
Quecksilber,Root,3
Neri,Root,3
Ssorcenverbrauch,Root,3
Schwermetall,Root,3
Stoff,Root,3
Entlast,Root,3
Umweltgefärd,Root,3
Salz,Root,3
Verwü,Root,3
Eis,Root,3
Schmelz,Root,3
Rwärm,Root,3
Erwärm,Root,3
Gescheh,Root,3
Geschich,Root,3
Veränd,Root,3
Meeresspiegel,Root,3
Abbau,Root,3
Schwund,Root,3
Missi,Root,3
Erhöh,Root,3
Sturz,Root,3
Wolken,Root,3
Wüsten,Root,3
Begr,Root,3
Nahme,Root,3
Kapaz,Root,3
Natür,Root,3
Ssourc,Root,3
Ambi,Root,3
Ding,Root,3
Dimensio,Root,3
Ter,Root,3
Horizo,Root,3
Gesetz,Root,3
Reich,Root,3
Ichwei,Root,3
Äth,Root,3
Dball,Root,3
Dhalbkugel,Root,3
Dkugel,Root,3
Firma,Root,3
Galaxi,Root,3
Stir,Root,3
Atplan,Root,3
Hemisphär,Root,3
Makro,Root,3
Koso,Root,3
Mut,Root,3
Nord,Root,3
Son,Root,3
Stern,Root,3
Himmel,Root,3
Süd,Root,3
Umlaufbah,Root,3
Viel,Root,3
Iversum,Root,3
Welten,Root,3
Gebäud,Root,3
Kugel,Root,3
Welttall,Root,3
Atmosphär,Root,3
Dklima,Root,3
Klein,Root,3
Lufthüll,Root,3
Mikro,Root,3
Ozonschich,Root,3
Sommer,Root,3
Uv,Root,3
Strahl,Root,3
Ölkatastroph,Root,3
Ölp,Root,3
Sektor,Root,3
Situa,Root,3
Gsenergi,Root,3
Bio,Root,3
Vielf,Root,3
Wicklungs,Root,3
Faktor,Root,3
Sträng,Root,3
Posi,Root,3
Wer,Root,3
Triebs,Root,3
Atom,Root,3
Elektro,Root,3
Feuer,Root,3
Finanz,Root,3
Leucht,Root,3
Photovoltaik,Root,3
Solar,Root,3
Wärme,Root,3
Int,Root,3
Kalib,Root,3
Kla,Root,3
Tragwei,Root,3
Ndruck,Root,3
Zerr,Root,3
Durch,Root,3
Bau,Root,3
Sach,Root,3
Struk,Root,3
Globalisierungs,Root,3
Megafusio,Root,3
Weltmarkt,Root,3
Wirtschaftsna,Root,3
Kommen,Root,3
Schäfts,Root,3
Norma,Root,3
Schlüssel,Root,3
Ökonom,Root,3
Ökosteu,Root,3
Ökosteuer,Root,3
Reform,Root,3
Stitui,Root,3
Kapitalar,Root,3
Pioni,Root,3
Dring,Root,3
Tensio,Root,3
Derb,Root,3
Dich,Root,3
Robu,Root,3
Streng,Root,3
Tei,Root,3
Elektromobil,Root,3
Befäh,Root,3
Paraturfäh,Root,3
Tech,Root,3
Höh,Root,3
Kopf,Root,3
Einkomm,Root,3
Lag,Root,3
Führ,Root,3
Dynamik,Root,3
Betrieb,Root,3
Abgab,Root,3
Roll,Root,3
Kollaborations,Root,3
Plattform,Root,3
Koopera,Root,3
Die,Root,3
Rücksetz,Root,3
Circular,Root,3
Economy,Root,3
Downcyc,Root,3
Repara,Root,3
Flächen,Root,3
Landsachaftsentwickl,Root,3
Landschafts,Root,3
Risiko,Root,3
Bew,Root,3
Rückgewi,Root,3
Schadstoffausschoß,Root,3
Missio,Root,3
Schadstoffmobil,Root,3
Reduzi,Root,3
Sonderabfallsamml,Root,3
Sondermüllabgab,Root,3
Umweltbetriebsprüf,Root,3
Investi,Root,3
Mark,Root,3
Umweltm,Root,3
Technik,Root,3
Technologie,Root,3
Nutz,Root,3
Wieder,Root,3
Tificierungsverfahr,Root,3
Basis,Root,3
Flu,Root,3
Folg,Root,3
Funk,Root,3
Krea,Root,3
Neben,Root,3
Reak,Root,3
Alisi,Root,3
Rückwirk,Root,3
Schließ,Root,3
Vollzieh,Root,3
Wohlstands,Root,3
Bank,Root,3
Fleiß,Root,3
Arbeitslu,Root,3
Kraftmei,Root,3
Energiequ,Root,3
Energieträg,Root,3
Motiva,Root,3
Qualifizi,Root,3
Ballast,Root,3
Präg,Root,3
Hem,Root,3
Käl,Root,3
Kon,Root,3
Teil,Root,3
Satzteilerhäl,Root,3
Füg,Root,3
Langmu,Root,3
Atla,Root,3
Gig,Root,3
Goliath,Root,3
Hün,Root,3
Muskel,Root,3
Wettkämpf,Root,3
Steh,Root,3
Phönix,Root,3
Aus,Root,3
Asch,Root,3
Inkarna,Root,3
Seelenwand,Root,3
Besteh,Root,3
Weitergeh,Root,3
Hef,Root,3
Bieg,Root,3
Zäh,Root,3
Nkmalli,Root,3
Istenzsich,Root,3
Terstütz,Root,3
Kunfts,Root,3
Routi,Root,3
Mes,Root,3
Konsum,Root,3
Gewohnhei,Root,3
Wert,Root,3
Vor,Root,3
Beding,Root,3
Agr,Root,3
Domi,Root,3
Waltträg,Root,3
Kön,Root,3
Kunstf,Root,3
Perfek,Root,3
Ssio,Root,3
Sad,Root,3
Verdi,Root,3
Lei,Root,3
Virtuo,Root,3
Vollkomm,Root,3
Herr,Root,3
Störungs,Root,3
Pflicht,Root,3
Stehevermög,Root,3
Selb,Root,3
Stach,Root,3
Selbstsich,Root,3
Vertrau,Root,3
Selbstwert,Root,3
Dogma,Root,3
Radik,Root,3
Starrsi,Root,3
Kömm,Root,3
Allem,Root,3
Eig,Root,3
Enkel,Root,3
Heima,Root,3
Heim,Root,3
Nomm,Root,3
Inklu,Root,3
Kind,Root,3
Klo,Root,3
Lok,Root,3
Fahr,Root,3
Nachtfahri,Root,3
Gio,Root,3
Spröß,Root,3
Züg,Root,3
Giftmüll,Root,3
Skand,Root,3
Umweltak,Root,3
Bürgerm,Root,3
Dez,Root,3
Umweltdezernenti,Root,3
Engel,Root,3
Exp,Root,3
Frevel,Root,3
Medizi,Root,3
Umweltmi,Root,3
Ministeri,Root,3
Umweltschutzbeauftrag,Root,3
Schütz,Root,3
Senator,Root,3
Staatssekretär,Root,3
Alltags,Root,3
Assimila,Root,3
Wandlungs,Root,3
Human,Root,3
Quantita,Root,3
Ford,Root,3
Rückdräng,Root,3
Menschen,Root,3
Rechtsverletz,Root,3
Trag,Root,3
Championa,Root,3
Kampftag,Root,3
Völk,Root,3
Dbevölk,Root,3
Schlech,Root,3
Sellschafts,Root,3
Jahrgang,Root,3
Leu,Root,3
Millieu,Root,3
Glied,Root,3
Publikum,Root,3
Umfeld,Root,3
Volk,Root,3
Bevölk,Root,3
Weltg,Root,3
Zwe,Root,3
Bundesumweltam,Root,3
Landes,Root,3
Naturschutzverband,Root,3
Lärm,Root,3
Bekämpf,Root,3
Verband,Root,3
Ökologie,Root,3
Abteil,Root,3
Ausschu,Root,3
Behörd,Root,3
Berich,Root,3
Bibliothek,Root,3
Büro,Root,3
Umweltdezerna,Root,3
Diskussio,Root,3
Engag,Root,3
Erklär,Root,3
Forschungszentrum,Root,3
Ministerium,Root,3
Umweltminister,Root,3
Pak,Root,3
Programm,Root,3
Projek,Root,3
Prüf,Root,3
Umweltra,Root,3
Umweltrech,Root,3
Ressor,Root,3
Umweltschutzam,Root,3
Schutzgrupp,Root,3
Siegel,Root,3
Stadtra,Root,3
Umweltsta,Root,3
Umweltsteu,Root,3
Stif,Root,3
Umweltverträglichkeitsprüf,Root,3
Umweltverträglichkeitsstudi,Root,3
Zei,Root,3
Werfg,Root,3
Wertstoff,Root,3
Contai,Root,3
Wertstoffsamml,Root,3
Grupp,Root,3
Bürger,Root,3
Paraturcaf,Root,3
Paraturv,Root,3
Thropog,Root,3
Deba,Root,3
Klimafolgenforsch,Root,3
Luftreinhalteplan,Root,3
Klimagipfel,Root,3
Weltklimakonf,Root,3
Assimili,Root,3
Klär,Root,3
Folgsgeschich,Root,3
Evolu,Root,3
Schri,Root,3
Nesi,Root,3
Gruppen,Root,3
Konsensfind,Root,3
Form,Root,3
Forma,Root,3
Ehren,Root,3
Setz,Root,3
Norm,Root,3
Richtlini,Root,3
Übereinstimm,Root,3
Haltens,Root,3
Gab,Root,3
Stieg,Root,3
Sozialprodukt,Root,3
Größ,Root,3
Merk,Root,3
Nkomm,Root,3
Hilfsb,Root,3
Woll,Root,3
Zun,Root,3
Zuw,Root,3
Tätigungs,Root,3
Drang,Root,3
Lebensg,Root,3
Mun,Root,3
Reg,Root,3
Gela,Root,3
Radli,Root,3
Loy,Root,3
Übersteh,Root,3
Durchh,Root,3
Harrungsvermög,Root,3
Schied,Root,3
Überzeugungs,Root,3
Irr,Root,3
Willensstärk,Root,3
Zielsich,Root,3
Zielstreb,Root,3
Beso,Root,3
Ehr,Root,3
Fei,Root,3
Stolz,Root,3
Nehm,Root,3
Würd,Root,3
Hals,Root,3
Starr,Root,3
Störr,Root,3
Widersp,Root,3
Wog,Root,3
Erb,Root,3
Geb,Root,3
Letz,Root,3
Säul,Root,3
Macht,Root,3
Laß,Root,3
Lik,Root,3
Liqui,Root,3
Naissanc,Root,3
Puta,Root,3
Rückstand,Root,3
Überbleibsel,Root,3
Packungs,Root,3
Materi,Root,3
Ehre,Root,3
Nam,Root,3
Ehrenpo,Root,3
Freiwilligen,Root,3
Brauch,Root,3
Devi,Root,3
Folgs,Root,3
Rezep,Root,3
Familien,Root,3
Kano,Root,3
Maxim,Root,3
Prinzip,Root,3
Schablo,Root,3
Organisi,Root,3
Sit,Root,3
ung,Suffix,462
e,Suffix,405
t,Suffix,378
keit,Suffix,291
ig,Suffix,255
er,Suffix,219
en,Suffix,183
n,Suffix,183
s,Suffix,153
tion,Suffix,102
lich,Suffix,99
al,Suffix,72
heit,Suffix,69
te,Suffix,69
enz,Suffix,51
anz,Suffix,45
iv,Suffix,45
schaft,Suffix,42
ität,Suffix,36
st,Suffix,33
sam,Suffix,30
isch,Suffix,27
ist,Suffix,27
bar,Suffix,24
es,Suffix,24
end,Suffix,24
ur,Suffix,24
ment,Suffix,21
ell,Suffix,21
los,Suffix,18
ten,Suffix,18
chen,Suffix,15
ismus,Suffix,15
ling,Suffix,15
nis,Suffix,12
tum,Suffix,9
et,Suffix,9
haft,Suffix,6
ens,Suffix,6
erei,Suffix,6
est,Suffix,3
ant,Suffix,3
ern,Suffix,3
