Morpheme,Type,Count
Megafusio,Root,1
Weltmarkt,Root,1
Wirtschaftsna,Root,1
Kommen,Root,1
Schäfts,Root,1
Norma,Root,1
Schlüssel,Root,1
Ökonom,Root,1
Ökosteu,Root,1
Ökosteuer,Root,1
Reform,Root,1
Stitui,Root,1
Kapitalar,Root,1
Pioni,Root,1
Dring,Root,1
Tensio,Root,1
Derb,Root,1
Dich,Root,1
Robu,Root,1
Streng,Root,1
Tei,Root,1
Elektromobil,Root,1
Befäh,Root,1
Paraturfäh,Root,1
Tech,Root,1
Höh,Root,1
Kopf,Root,1
Einkomm,Root,1
Lag,Root,1
Führ,Root,1
Dynamik,Root,1
Betrieb,Root,1
Abgab,Root,1
Roll,Root,1
Kollaborations,Root,1
Plattform,Root,1
Koopera,Root,1
Die,Root,1
Rücksetz,Root,1
Circular,Root,1
Economy,Root,1
Downcyc,Root,1
Repara,Root,1
Flächen,Root,1
Landsachaftsentwickl,Root,1
Landschafts,Root,1
Risiko,Root,1
Bew,Root,1
Rückgewi,Root,1
Schadstoffausschoß,Root,1
Missio,Root,1
Schadstoffmobil,Root,1
Reduzi,Root,1
Sonderabfallsamml,Root,1
Sondermüllabgab,Root,1
Umweltbetriebsprüf,Root,1
Investi,Root,1
Mark,Root,1
Umweltm,Root,1
Technik,Root,1
Technologie,Root,1
Nutz,Root,1
Wieder,Root,1
Tificierungsverfahr,Root,1
Basis,Root,1
Flu,Root,1
Folg,Root,1
Funk,Root,1
Krea,Root,1
Neben,Root,1
Reak,Root,1
Alisi,Root,1
Rückwirk,Root,1
Schließ,Root,1
Vollzieh,Root,1
Wohlstands,Root,1
Bank,Root,1
Fleiß,Root,1
Arbeitslu,Root,1
Kraftmei,Root,1
Energiequ,Root,1
Energieträg,Root,1
Motiva,Root,1
Qualifizi,Root,1
Ballast,Root,1
Präg,Root,1
Hem,Root,1
Käl,Root,1
Kon,Root,1
Teil,Root,1
Satzteilerhäl,Root,1
Füg,Root,1
Langmu,Root,1
Atla,Root,1
Gig,Root,1
Goliath,Root,1
Hün,Root,1
Muskel,Root,1
Wettkämpf,Root,1
Steh,Root,1
Phönix,Root,1
Aus,Root,1
Asch,Root,1
Inkarna,Root,1
Seelenwand,Root,1
Besteh,Root,1
Weitergeh,Root,1
Hef,Root,1
Bieg,Root,1
Zäh,Root,1
Nkmalli,Root,1
Istenzsich,Root,1
Terstütz,Root,1
Kunfts,Root,1
Routi,Root,1
Mes,Root,1
Konsum,Root,1
Gewohnhei,Root,1
Wert,Root,1
Vor,Root,1
Beding,Root,1
Agr,Root,1
Domi,Root,1
Waltträg,Root,1
Kön,Root,1
Kunstf,Root,1
Perfek,Root,1
Ssio,Root,1
Sad,Root,1
Verdi,Root,1
Lei,Root,1
Virtuo,Root,1
Vollkomm,Root,1
Herr,Root,1
Störungs,Root,1
Pflicht,Root,1
Stehevermög,Root,1
Selb,Root,1
Stach,Root,1
Selbstsich,Root,1
Vertrau,Root,1
Selbstwert,Root,1
Dogma,Root,1
Radik,Root,1
Starrsi,Root,1
Kömm,Root,1
Allem,Root,1
Eig,Root,1
Enkel,Root,1
Heima,Root,1
Heim,Root,1
Nomm,Root,1
Inklu,Root,1
Kind,Root,1
Klo,Root,1
Lok,Root,1
Fahr,Root,1
Nachtfahri,Root,1
Gio,Root,1
Spröß,Root,1
Züg,Root,1
Giftmüll,Root,1
Skand,Root,1
Umweltak,Root,1
Bürgerm,Root,1
Dez,Root,1
Umweltdezernenti,Root,1
Engel,Root,1
Exp,Root,1
Frevel,Root,1
Medizi,Root,1
Umweltmi,Root,1
Ministeri,Root,1
Umweltschutzbeauftrag,Root,1
Schütz,Root,1
Senator,Root,1
Staatssekretär,Root,1
Alltags,Root,1
Assimila,Root,1
Wandlungs,Root,1
Human,Root,1
Quantita,Root,1
Ford,Root,1
Rückdräng,Root,1
Menschen,Root,1
Rechtsverletz,Root,1
Trag,Root,1
Championa,Root,1
Kampftag,Root,1
Völk,Root,1
Dbevölk,Root,1
Schlech,Root,1
Sellschafts,Root,1
Jahrgang,Root,1
Leu,Root,1
Millieu,Root,1
Glied,Root,1
Publikum,Root,1
Umfeld,Root,1
Volk,Root,1
Bevölk,Root,1
Weltg,Root,1
Zwe,Root,1
Bundesumweltam,Root,1
Landes,Root,1
Naturschutzverband,Root,1
Lärm,Root,1
Bekämpf,Root,1
Verband,Root,1
Ökologie,Root,1
Abteil,Root,1
Ausschu,Root,1
Behörd,Root,1
Berich,Root,1
Bibliothek,Root,1
Büro,Root,1
Umweltdezerna,Root,1
Diskussio,Root,1
Engag,Root,1
Erklär,Root,1
Forschungszentrum,Root,1
Ministerium,Root,1
Umweltminister,Root,1
Pak,Root,1
Programm,Root,1
Projek,Root,1
Prüf,Root,1
Umweltra,Root,1
Umweltrech,Root,1
Ressor,Root,1
Umweltschutzam,Root,1
Schutzgrupp,Root,1
Siegel,Root,1
Stadtra,Root,1
Umweltsta,Root,1
Umweltsteu,Root,1
Stif,Root,1
Umweltverträglichkeitsprüf,Root,1
Umweltverträglichkeitsstudi,Root,1
Zei,Root,1
Werfg,Root,1
Wertstoff,Root,1
Contai,Root,1
Wertstoffsamml,Root,1
Grupp,Root,1
Bürger,Root,1
Paraturcaf,Root,1
Paraturv,Root,1
Thropog,Root,1
Deba,Root,1
Klimafolgenforsch,Root,1
Luftreinhalteplan,Root,1
Klimagipfel,Root,1
Weltklimakonf,Root,1
Assimili,Root,1
Klär,Root,1
Folgsgeschich,Root,1
Evolu,Root,1
Schri,Root,1
Nesi,Root,1
Gruppen,Root,1
Konsensfind,Root,1
Form,Root,1
Forma,Root,1
Ehren,Root,1
Setz,Root,1
Norm,Root,1
Richtlini,Root,1
Übereinstimm,Root,1
Haltens,Root,1
Gab,Root,1
Stieg,Root,1
Sozialprodukt,Root,1
Größ,Root,1
Merk,Root,1
Nkomm,Root,1
Hilfsb,Root,1
Woll,Root,1
Zun,Root,1
Zuw,Root,1
Tätigungs,Root,1
Drang,Root,1
Lebensg,Root,1
Mun,Root,1
Reg,Root,1
Gela,Root,1
Radli,Root,1
Loy,Root,1
Übersteh,Root,1
Durchh,Root,1
Harrungsvermög,Root,1
Schied,Root,1
Überzeugungs,Root,1
Irr,Root,1
Willensstärk,Root,1
Zielsich,Root,1
Zielstreb,Root,1
Beso,Root,1
Ehr,Root,1
Fei,Root,1
Stolz,Root,1
Nehm,Root,1
Würd,Root,1
Hals,Root,1
Starr,Root,1
Störr,Root,1
Widersp,Root,1
Wog,Root,1
Erb,Root,1
Geb,Root,1
Letz,Root,1
Säul,Root,1
Macht,Root,1
Laß,Root,1
Lik,Root,1
Liqui,Root,1
Naissanc,Root,1
Puta,Root,1
Rückstand,Root,1
Überbleibsel,Root,1
Packungs,Root,1
Materi,Root,1
Ehre,Root,1
Nam,Root,1
Ehrenpo,Root,1
Freiwilligen,Root,1
Brauch,Root,1
Devi,Root,1
Folgs,Root,1
Rezep,Root,1
Familien,Root,1
Kano,Root,1
Maxim,Root,1
Prinzip,Root,1
Schablo,Root,1
Organisi,Root,1
Sit,Root,1
ung,Suffix,221
e,Suffix,166
t,Suffix,150
keit,Suffix,122
ig,Suffix,109
er,Suffix,86
n,Suffix,75
en,Suffix,68
s,Suffix,65
lich,Suffix,49
tion,Suffix,38
heit,Suffix,28
al,Suffix,28
te,Suffix,26
anz,Suffix,23
enz,Suffix,21
ität,Suffix,18
iv,Suffix,17
isch,Suffix,15
st,Suffix,14
schaft,Suffix,14
end,Suffix,13
bar,Suffix,12
ur,Suffix,12
los,Suffix,10
ist,Suffix,10
sam,Suffix,10
es,Suffix,9
ment,Suffix,8
chen,Suffix,7
ten,Suffix,7
ell,Suffix,7
ismus,Suffix,6
tum,Suffix,5
et,Suffix,5
nis,Suffix,5
ling,Suffix,5
haft,Suffix,4
est,Suffix,2
ens,Suffix,2
erei,Suffix,2
ant,Suffix,1
ern,Suffix,1
