Morpheme,Type,Count
Reich,Root,1
Ichwei,Root,1
Äth,Root,1
Dball,Root,1
Dhalbkugel,Root,1
Dkugel,Root,1
Firma,Root,1
Galaxi,Root,1
Stir,Root,1
Atplan,Root,1
Hemisphär,Root,1
Makro,Root,1
Koso,Root,1
Mut,Root,1
Nord,Root,1
Son,Root,1
Stern,Root,1
Himmel,Root,1
Süd,Root,1
Umlaufbah,Root,1
Groß,Root,1
Viel,Root,1
Iversum,Root,1
Welten,Root,1
Gebäud,Root,1
Kugel,Root,1
Welttall,Root,1
Atmosphär,Root,1
Dklima,Root,1
Klein,Root,1
Lufthüll,Root,1
Mikro,Root,1
Ozonschich,Root,1
Sommer,Root,1
Uv,Root,1
Strahl,Root,1
Ölkatastroph,Root,1
Ölp,Root,1
Sektor,Root,1
Situa,Root,1
Gsenergi,Root,1
Bio,Root,1
Vielf,Root,1
Wicklungs,Root,1
Faktor,Root,1
Sträng,Root,1
Posi,Root,1
Standar,Root,1
Wer,Root,1
Triebs,Root,1
Atom,Root,1
Elektro,Root,1
Feuer,Root,1
Finanz,Root,1
Leucht,Root,1
Photovoltaik,Root,1
Solar,Root,1
Wärme,Root,1
Int,Root,1
Kalib,Root,1
Kla,Root,1
Tragwei,Root,1
Ndruck,Root,1
Zerr,Root,1
Durch,Root,1
Bau,Root,1
Sach,Root,1
Struk,Root,1
Globalisierungs,Root,1
Megafusio,Root,1
Weltmarkt,Root,1
Wirtschaftsna,Root,1
Kommen,Root,1
Schäfts,Root,1
Prozess,Root,1
Haltigkeits,Root,1
Norma,Root,1
Schlüssel,Root,1
Ökonom,Root,1
Ökosteu,Root,1
Ökosteuer,Root,1
Reform,Root,1
Stitui,Root,1
Kapitalar,Root,1
Pioni,Root,1
Arbeit,Root,1
Dring,Root,1
Tensio,Root,1
Derb,Root,1
Dich,Root,1
Robu,Root,1
Streng,Root,1
Tei,Root,1
Elektromobil,Root,1
Paratur,Root,1
Befäh,Root,1
Paraturfäh,Root,1
Tech,Root,1
Höh,Root,1
Kopf,Root,1
Einkomm,Root,1
Lag,Root,1
Führ,Root,1
Dynamik,Root,1
Betrieb,Root,1
Abgab,Root,1
Serv,Root,1
Roll,Root,1
Kollaborations,Root,1
Plattform,Root,1
Koopera,Root,1
Die,Root,1
Rücksetz,Root,1
Circular,Root,1
Economy,Root,1
Downcyc,Root,1
Repara,Root,1
Flächen,Root,1
Landsachaftsentwickl,Root,1
Landschafts,Root,1
Risiko,Root,1
Bew,Root,1
Rückgewi,Root,1
Schadstoffausschoß,Root,1
Missio,Root,1
Schadstoffmobil,Root,1
Reduzi,Root,1
Sonderabfallsamml,Root,1
Sondermüllabgab,Root,1
Umweltbetriebsprüf,Root,1
Investi,Root,1
Mark,Root,1
Umweltm,Root,1
Technik,Root,1
Technologie,Root,1
Nutz,Root,1
Wieder,Root,1
Tificierungsverfahr,Root,1
Basis,Root,1
Flu,Root,1
Folg,Root,1
Funk,Root,1
Krea,Root,1
Neben,Root,1
Reak,Root,1
Alisi,Root,1
Rückwirk,Root,1
Schließ,Root,1
Vollzieh,Root,1
Wohlstands,Root,1
Bank,Root,1
Eigensi,Root,1
Will,Root,1
Fleiß,Root,1
Duld,Root,1
Arbeitslu,Root,1
Kraftmei,Root,1
Ternehmungsg,Root,1
Mög,Root,1
Energiequ,Root,1
Energieträg,Root,1
Motiva,Root,1
Qualifizi,Root,1
Ballast,Root,1
Bärenkräf,Root,1
Körperkräf,Root,1
Präg,Root,1
Riesenkräf,Root,1
Hem,Root,1
Käl,Root,1
Kon,Root,1
Res,Root,1
Teil,Root,1
Satzteilerhäl,Root,1
Füg,Root,1
Langmu,Root,1
Atla,Root,1
Gig,Root,1
Goliath,Root,1
Kul,Root,1
Hün,Root,1
Muskel,Root,1
Wettkämpf,Root,1
Steh,Root,1
Phönix,Root,1
Aus,Root,1
Asch,Root,1
Inkarna,Root,1
Seelenwand,Root,1
Besteh,Root,1
Weitergeh,Root,1
Hef,Root,1
Bieg,Root,1
Zäh,Root,1
Treu,Root,1
Nkmalli,Root,1
Istenzsich,Root,1
Terstütz,Root,1
Kunfts,Root,1
Sich,Root,1
Woh,Root,1
Routi,Root,1
Schema,Root,1
Mes,Root,1
Wohl,Root,1
Konsum,Root,1
Gewohnhei,Root,1
Wert,Root,1
Vor,Root,1
Beding,Root,1
Charak,Root,1
Agr,Root,1
Domi,Root,1
Waltträg,Root,1
Kön,Root,1
Kunstf,Root,1
Perfek,Root,1
Ssio,Root,1
Sad,Root,1
Verdi,Root,1
Lei,Root,1
Virtuo,Root,1
Vollkomm,Root,1
Herr,Root,1
Störungs,Root,1
Pflicht,Root,1
Stehevermög,Root,1
Ziel,Root,1
Selb,Root,1
Stach,Root,1
Selbstsich,Root,1
Vertrau,Root,1
Selbstwert,Root,1
Dogma,Root,1
Radik,Root,1
Starrsi,Root,1
Kömm,Root,1
Allem,Root,1
Eig,Root,1
Enkel,Root,1
Heima,Root,1
Heim,Root,1
Nomm,Root,1
Inklu,Root,1
Kind,Root,1
Klo,Root,1
Lok,Root,1
Fahr,Root,1
Nachtfahri,Root,1
Komm,Root,1
Gio,Root,1
Spröß,Root,1
Hör,Root,1
Ord,Root,1
Züg,Root,1
Giftmüll,Root,1
Skand,Root,1
Umweltak,Root,1
Umweltbera,Root,1
Bürgerm,Root,1
Dez,Root,1
Umweltdezernenti,Root,1
Engel,Root,1
Exp,Root,1
Forsch,Root,1
Frevel,Root,1
Gutach,Root,1
Medizi,Root,1
Umweltmi,Root,1
Ministeri,Root,1
Politik,Root,1
Umweltschutzbeauftrag,Root,1
Schütz,Root,1
Senator,Root,1
Staatssekretär,Root,1
Alltags,Root,1
Assimila,Root,1
ung,Suffix,120
e,Suffix,99
t,Suffix,84
keit,Suffix,67
ig,Suffix,62
er,Suffix,52
n,Suffix,47
en,Suffix,37
s,Suffix,33
lich,Suffix,27
tion,Suffix,22
al,Suffix,19
te,Suffix,16
anz,Suffix,13
enz,Suffix,13
ität,Suffix,11
heit,Suffix,11
iv,Suffix,10
st,Suffix,10
isch,Suffix,9
bar,Suffix,8
ist,Suffix,7
end,Suffix,7
es,Suffix,6
ur,Suffix,6
ment,Suffix,6
schaft,Suffix,6
ismus,Suffix,5
sam,Suffix,5
ling,Suffix,5
los,Suffix,4
chen,Suffix,4
et,Suffix,3
ten,Suffix,3
ell,Suffix,3
haft,Suffix,2
tum,Suffix,2
ens,Suffix,2
nis,Suffix,1
est,Suffix,1
ant,Suffix,1
ern,Suffix,1
