Morpheme,Type,Count
Geg,Root,2
Verb,Root,2
Potenzi,Root,2
Mark,Root,2
Umsatz,Root,2
Konzep,Root,2
Tat,Root,2
Widerstand,Root,2
Alterna,Root,2
Gab,Root,2
Serv,Root,2
Cyc,Root,2
Land,Root,2
Prüf,Root,2
Mes,Root,2
Schaff,Root,2
Folg,Root,2
Müd,Root,2
Mei,Root,2
Nach,Root,2
Ternehm,Root,2
Bär,Root,2
Körp,Root,2
Rie,Root,2
Res,Root,2
Teil,Root,2
Kul,Root,2
Treu,Root,2
Woh,Root,2
Schema,Root,2
Charak,Root,2
Fühl,Root,2
Hör,Root,2
Ord,Root,2
Sünd,Root,2
Bera,Root,2
Bürg,Root,2
Min,Root,2
Ref,Root,2
Tag,Root,2
Letz,Root,2
Harr,Root,2
Ver,Root,2
Band,Root,2
Organisa,Root,2
Institu,Root,2
Partei,Root,2
Rich,Root,2
Klär,Root,2
Prei,Root,2
Kill,Root,2
Konv,Root,2
Sch,Root,2
Beug,Root,2
Schü,Root,2
Verlä,Root,2
Gieb,Root,2
Ad,Root,1
Infini,Root,1
Pupp,Root,1
Grenz,Root,1
Unb,Root,1
Gründ,Root,1
Erm,Root,1
Schau,Root,1
Zahl,Root,1
Wahr,Root,1
Taug,Root,1
Vorra,Root,1
Tragfäh,Root,1
Umweltbewu,Root,1
Perma,Root,1
Per,Root,1
Harmoni,Root,1
Allgemei,Root,1
Sam,Root,1
Komplex,Root,1
Tot,Root,1
Ebe,Root,1
Othermi,Root,1
Gleichar,Root,1
Gleichförm,Root,1
Gold,Root,1
Mus,Root,1
Mag,Root,1
Symmetri,Root,1
Klimafreund,Root,1
Klimaneutr,Root,1
Naturnah,Root,1
Kobil,Root,1
Effizi,Root,1
Umweltfreund,Root,1
Kos,Root,1
Blematik,Root,1
Umweltschäd,Root,1
Umweltscho,Root,1
Umweltverträg,Root,1
Jahr,Root,1
Kri,Root,1
Treibhauseffek,Root,1
Häl,Root,1
Samtindikator,Root,1
Wechselsei,Root,1
Rythmu,Root,1
Wied,Root,1
Hol,Root,1
Verw,Root,1
Wald,Root,1
Eutrophi,Root,1
Ölverschmutz,Root,1
Pcbbelast,Root,1
Quecksilb,Root,1
Neri,Root,1
Ssorcenverbrauch,Root,1
Metall,Root,1
Umweltgefärd,Root,1
Salz,Root,1
Verwü,Root,1
Eis,Root,1
Schmelz,Root,1
Rwärm,Root,1
Scheh,Root,1
Meer,Root,1
Spiegel,Root,1
Schwund,Root,1
Schadstoffemissi,Root,1
Sturz,Root,1
Wolk,Root,1
Wüs,Root,1
Begr,Root,1
Nahm,Root,1
Kapaz,Root,1
Natür,Root,1
Ambi,Root,1
Dimensio,Root,1
Hin,Root,1
Horizo,Root,1
Äth,Root,1
Dball,Root,1
Dhalbkugel,Root,1
Firma,Root,1
Galaxi,Root,1
Stir,Root,1
Hemisphär,Root,1
Makrokoso,Root,1
Nord,Root,1
Sternhimmel,Root,1
Süd,Root,1
Umlauf,Root,1
Bah,Root,1
Viel,Root,1
Iversum,Root,1
Wel,Root,1
Bäud,Root,1
Welttall,Root,1
Atmosphär,Root,1
Klei,Root,1
Hüll,Root,1
Mikro,Root,1
Ozonschich,Root,1
Sommer,Root,1
Uvstrahl,Root,1
Ölkatastroph,Root,1
Ölp,Root,1
Sektor,Root,1
Situa,Root,1
Gsenergi,Root,1
Bio,Root,1
Vielf,Root,1
Faktor,Root,1
Sträng,Root,1
Posi,Root,1
Atom,Root,1
Elektro,Root,1
Feu,Root,1
Fin,Root,1
Leuch,Root,1
Photovoltaik,Root,1
Solar,Root,1
Int,Root,1
Kalib,Root,1
Kla,Root,1
Zerr,Root,1
Sach,Root,1
Struk,Root,1
Globalisi,Root,1
Mega,Root,1
Fusio,Root,1
Natio,Root,1
Schäf,Root,1
Prozess,Root,1
Norma,Root,1
Schlüssel,Root,1
Ökonom,Root,1
Duktionskapi,Root,1
Stitui,Root,1
Pioni,Root,1
Dring,Root,1
Tensio,Root,1
Derb,Root,1
Dich,Root,1
Robu,Root,1
Streng,Root,1
Pro,Root,1
Elektromobil,Root,1
Tech,Root,1
Kopfeinkomm,Root,1
Lag,Root,1
Führ,Root,1
Dynamik,Root,1
Roll,Root,1
Kollabora,Root,1
Pla,Root,1
Koopera,Root,1
Die,Root,1
Rücksetz,Root,1
Circular,Root,1
Economy,Root,1
Downcyc,Root,1
Flä,Root,1
Landsachaftsentwickl,Root,1
Raumentwickl,Root,1
Risiko,Root,1
Bew,Root,1
Rückgewi,Root,1
Schadstoffausschoß,Root,1
Schad,Root,1
Missio,Root,1
Schadstoffmobil,Root,1
Duzi,Root,1
Sonderabfallsamml,Root,1
Sondermüllabgab,Root,1
Investi,Root,1
Technik,Root,1
Technologie,Root,1
Wie,Root,1
Der,Root,1
Tificierungsverfahr,Root,1
Basi,Root,1
Flu,Root,1
Funk,Root,1
Krea,Root,1
Neb,Root,1
Reak,Root,1
Alisi,Root,1
Rück,Root,1
Schließ,Root,1
Vollzieh,Root,1
Bank,Root,1
Fleiß,Root,1
Lus,Root,1
Quell,Root,1
Motiva,Root,1
Qualifizi,Root,1
Ballast,Root,1
Präg,Root,1
Hem,Root,1
Käl,Root,1
Kon,Root,1
Satzteilerhäl,Root,1
Füg,Root,1
Lang,Root,1
Atla,Root,1
Gig,Root,1
Goliath,Root,1
Hün,Root,1
Kraftmensch,Root,1
Muskel,Root,1
Wettkämpf,Root,1
Phönix,Root,1
Asch,Root,1
Inkarna,Root,1
Seel,Root,1
Wand,Root,1
Weitergeh,Root,1
Hef,Root,1
Bieg,Root,1
Zäh,Root,1
Lis,Root,1
Exi,Root,1
Terstütz,Root,1
Routi,Root,1
Konsum,Root,1
Wohnhei,Root,1
Konst,Root,1
Agr,Root,1
Domi,Root,1
Kön,Root,1
Kunstf,Root,1
Perfek,Root,1
Ssio,Root,1
Sad,Root,1
Verdi,Root,1
Virtuo,Root,1
Vollkomm,Root,1
Herr,Root,1
Stell,Root,1
Pflicht,Root,1
Stehevermög,Root,1
Selbstach,Root,1
Trau,Root,1
Dogma,Root,1
Radik,Root,1
Starr,Root,1
Kömm,Root,1
Allem,Root,1
Heim,Root,1
Nomm,Root,1
Inklu,Root,1
Kind,Root,1
Klo,Root,1
Lok,Root,1
Fahr,Root,1
Nachtfahri,Root,1
Gio,Root,1
Spröß,Root,1
Züg,Root,1
Gif,Root,1
Müll,Root,1
Skand,Root,1
Akt,Root,1
Dez,Root,1
Umweltdezernenti,Root,1
Engel,Root,1
Umweltexp,Root,1
Frevel,Root,1
Gutach,Root,1
Medizi,Root,1
Ministeri,Root,1
Umweltschutzbeauftrag,Root,1
Umweltschütz,Root,1
Senator,Root,1
Staa,Root,1
Sekretär,Root,1
Umweltverschmutz,Root,1
Assimila,Root,1
Wandlungsprozess,Root,1
Huma,Root,1
Quantita,Root,1
Ford,Root,1
Rückdräng,Root,1
Men,Root,1
Championa,Root,1
Kampf,Root,1
Schlech,Root,1
Jahrgang,Root,1
Leu,Root,1
Millieu,Root,1
Glied,Root,1
Publikum,Root,1
Umfeld,Root,1
Volk,Root,1
Zwe,Root,1
Bund,Root,1
Lärm,Root,1
Kämpf,Root,1
Ökologie,Root,1
Schu,Root,1
Hörd,Root,1
Bibliothek,Root,1
Büro,Root,1
Umweltdezerna,Root,1
Kussio,Root,1
Umweltengag,Root,1
Gut,Root,1
Ach,Root,1
Ministerium,Root,1
Pak,Root,1
Gramm,Root,1
Jek,Root,1
Umweltra,Root,1
Ssor,Root,1
Siegel,Root,1
Stadtra,Root,1
Sta,Root,1
Stif,Root,1
Umweltverträglichkeitsprüf,Root,1
Umweltverträglichkeitsstudi,Root,1
Zei,Root,1
Werfg,Root,1
Wertstoffcontai,Root,1
Samml,Root,1
Aktionsbünd,Root,1
Aktio,Root,1
Paraturcaf,Root,1
Verei,Root,1
Thropog,Root,1
Bünd,Root,1
Deba,Root,1
Klimafolgenforsch,Root,1
Luftreinhalteplan,Root,1
Assimili,Root,1
Evolu,Root,1
For,Root,1
Schri,Root,1
Nesi,Root,1
Konsensfind,Root,1
Forma,Root,1
Norm,Root,1
Linie,Root,1
Stimm,Root,1
Sozialproduktgröß,Root,1
Merk,Root,1
Ent,Root,1
Woll,Root,1
Zun,Root,1
Zuw,Root,1
Betä,Root,1
Drang,Root,1
Mun,Root,1
Reg,Root,1
Gela,Root,1
Radli,Root,1
Loy,Root,1
Schied,Root,1
Hei,Root,1
Zeug,Root,1
Irr,Root,1
Zielstreb,Root,1
Beso,Root,1
Stolz,Root,1
Nehm,Root,1
Würd,Root,1
Halsstarr,Root,1
Störr,Root,1
Widersp,Root,1
Wog,Root,1
Erb,Root,1
Geb,Root,1
Säul,Root,1
Laß,Root,1
Lik,Root,1
Liqui,Root,1
Naissanc,Root,1
Puta,Root,1
Rückstand,Root,1
Bleibsel,Root,1
Pack,Root,1
Materi,Root,1
Pos,Root,1
Freiwill,Root,1
Brauch,Root,1
Devi,Root,1
Folgsrezep,Root,1
Famili,Root,1
Kano,Root,1
Maxim,Root,1
Prinzip,Root,1
Schablo,Root,1
Organisi,Root,1
Sit,Root,1
t,Suffix,165
ung,Suffix,151
e,Suffix,123
s,Suffix,97
n,Suffix,93
er,Suffix,83
en,Suffix,80
keit,Suffix,79
ig,Suffix,64
tion,Suffix,35
al,Suffix,31
lich,Suffix,28
ur,Suffix,27
te,Suffix,25
st,Suffix,21
heit,Suffix,20
enz,Suffix,18
schaft,Suffix,17
iv,Suffix,15
ität,Suffix,12
ens,Suffix,11
es,Suffix,10
sam,Suffix,10
isch,Suffix,9
bar,Suffix,8
anz,Suffix,8
end,Suffix,8
chen,Suffix,7
ten,Suffix,7
ment,Suffix,7
los,Suffix,6
ist,Suffix,6
ell,Suffix,6
ismus,Suffix,5
ling,Suffix,5
nis,Suffix,4
tum,Suffix,3
et,Suffix,3
haft,Suffix,2
est,Suffix,1
ant,Suffix,1
ern,Suffix,1
