Morpheme,Type,Count
Sich,Root,3
Qua,Root,3
Sta,Root,3
Mäß,Root,3
Umw,Root,3
Katastroph,Root,3
Luft,Root,3
Wind,Root,3
Wechsel,Root,3
Kehr,Root,3
Staub,Root,3
Stoff,Root,3
Kreislauf,Root,3
Verschmutz,Root,3
Wärm,Root,3
Bild,Root,3
Lebens,Root,3
System,Root,3
Umgeb,Root,3
Son,Root,3
Str,Root,3
Hoch,Root,3
Leistungs,Root,3
Spann,Root,3
Steu,Root,3
Ärf,Root,3
Rück,Root,3
Mensch,Root,3
Kräf,Root,3
Leb,Root,3
Kont,Root,2
Inu,Root,2
Ad,Root,2
Pupp,Root,2
Grenz,Root,2
Unb,Root,2
Gründ,Root,2
Erm,Root,2
Zahl,Root,2
Wahr,Root,2
Stands,Root,2
Inh,Root,2
Ratsh,Root,2
Trag,Root,2
Lita,Root,2
Perma,Root,2
Per,Root,2
Gäng,Root,2
Gewich,Root,2
Lmaß,Root,2
Sam,Root,2
Tot,Root,2
Dwärm,Root,2
Gold,Root,2
Schni,Root,2
Mag,Root,2
Freund,Root,2
Nitrat,Root,2
Kobil,Root,2
Konzentra,Root,2
Problem,Root,2
Verträg,Root,2
Feinstaub,Root,2
Ozonw,Root,2
Rech,Root,2
Häng,Root,2
Sozi,Root,2
Vermeid,Root,2
Einspar,Root,2
Wald,Root,2
Zerstör,Root,2
Neri,Root,2
Salz,Root,2
Verwü,Root,2
Rwärm,Root,2
Anstieg,Root,2
Schadstoffe,Root,2
Begr,Root,2
Natür,Root,2
Ambi,Root,2
Ding,Root,2
Ter,Root,2
Bereich,Root,2
Ich,Root,2
Wei,Root,2
Äth,Root,2
Dball,Root,2
Kugel,Root,2
Firma,Root,2
Stir,Root,2
Atpla,Root,2
Mut,Root,2
Halbkugel,Root,2
Sonnen,Root,2
Groß,Root,2
Viel,Root,2
Smog,Root,2
Uv,Root,2
Roh,Root,2
Ölp,Root,2
Umweltschutz,Root,2
Vielf,Root,2
Sequ,Root,2
Posi,Root,2
Wer,Root,2
Elektro,Root,2
Inn,Root,2
Ova,Root,2
Kern,Root,2
Int,Root,2
Kalib,Root,2
Kla,Root,2
Zerr,Root,2
Durch,Root,2
Bau,Root,2
Verb,Root,2
Duktions,Root,2
Struk,Root,2
Strategi,Root,2
Produk,Root,2
Umsatz,Root,2
Norma,Root,2
Konzep,Root,2
Pioni,Root,2
Arbei,Root,2
Tat,Root,2
Dring,Root,2
Las,Root,2
Derb,Root,2
Dich,Root,2
Robu,Root,2
Widerstands,Root,2
Alt,Root,2
Erna,Root,2
Tei,Root,2
Mobil,Root,2
Paratur,Root,2
Tech,Root,2
Höh,Root,2
Arbeits,Root,2
Lag,Root,2
Führ,Root,2
Abgab,Root,2
Serv,Root,2
Roll,Root,2
Die,Root,2
Eigen,Root,2
Pla,Root,2
Gewi,Root,2
Flu,Root,2
Aff,Root,2
Folg,Root,2
Funk,Root,2
Krea,Root,2
Reak,Root,2
Alisi,Root,2
Fleiß,Root,2
Duld,Root,2
Kraft,Root,2
Qualif,Root,2
Ika,Root,2
Mög,Root,2
Balla,Root,2
Präg,Root,2
Hem,Root,2
Käl,Root,2
Res,Root,2
Füg,Root,2
Durchhalte,Root,2
Atla,Root,2
Gig,Root,2
Kul,Root,2
Hün,Root,2
Steh,Root,2
Aus,Root,2
Asch,Root,2
Hef,Root,2
Bieg,Root,2
Zäh,Root,2
Treu,Root,2
Nkmal,Root,2
Woh,Root,2
Routi,Root,2
Zeit,Root,1
Inf,Root,1
Ini,Root,1
Schau,Root,1
Cht,Root,1
Erh,Root,1
Enkel,Root,1
Taug,Root,1
Bewu,Root,1
Wan,Root,1
Del,Root,1
Har,Root,1
Moni,Root,1
Bal,Root,1
Anc,Root,1
Gemei,Root,1
Kom,Root,1
Plex,Root,1
Eben,Root,1
Oth,Root,1
Ermi,Root,1
Glei,Root,1
Char,Root,1
Förm,Root,1
Gru,Root,1
Ndmu,Root,1
Sym,Root,1
Metri,Root,1
Neutr,Root,1
Nah,Root,1
Effizi,Root,1
Eltko,Root,1
Problematik,Root,1
Eltqu,Root,1
Schäd,Root,1
Jahres,Root,1
Durchschnittstempera,Root,1
Kri,Root,1
Luf,Root,1
Tqu,Root,1
Treibhaus,Root,1
Verhäl,Root,1
Samt,Root,1
Indikator,Root,1
Gerech,Root,1
Sei,Root,1
Nomi,Root,1
Ryt,Root,1
Hmu,Root,1
Hol,Root,1
Verw,Root,1
Ausnutz,Root,1
Verschw,Root,1
Eutro,Root,1
Phi,Root,1
Ölver,Root,1
Schmutz,Root,1
Pcb,Root,1
Quecksilber,Root,1
Ssorcenverbr,Root,1
Auch,Root,1
Schwermetall,Root,1
Entla,Root,1
Gefärd,Root,1
Eis,Root,1
Schmelz,Root,1
Erwärm,Root,1
Gescheh,Root,1
Geschich,Root,1
Veränd,Root,1
Wandel,Root,1
Meeresspiegel,Root,1
Abbau,Root,1
Schwund,Root,1
Missi,Root,1
Erhöh,Root,1
Sturz,Root,1
Wolken,Root,1
Wüsten,Root,1
Nahme,Root,1
Kapaz,Root,1
Sso,Root,1
Urc,Root,1
Sys,Root,1
Tem,Root,1
Dim,Root,1
Ensio,Root,1
Grund,Root,1
Hor,Root,1
Izo,Root,1
Gesetz,Root,1
Reich,Root,1
Dhalb,Root,1
Dku,Root,1
Gal,Root,1
Axi,Root,1
Hemisp,Root,1
Makro,Root,1
Koso,Root,1
Nord,Root,1
Stern,Root,1
Himmel,Root,1
Süd,Root,1
Umlauf,Root,1
Bah,Root,1
Iver,Root,1
Sum,Root,1
Welten,Root,1
Gebäud,Root,1
Tall,Root,1
Atmos,Root,1
Phär,Root,1
Dkl,Root,1
Ima,Root,1
Klein,Root,1
Hüll,Root,1
Mikro,Root,1
Schich,Root,1
Sommer,Root,1
Ahl,Root,1
Ölkat,Root,1
Astroph,Root,1
Sektor,Root,1
Situa,Root,1
Gsen,Root,1
Ergi,Root,1
Wicklungs,Root,1
Faktor,Root,1
Äng,Root,1
Kenn,Root,1
Niv,Root,1
Eau,Root,1
Stan,Root,1
Dar,Root,1
Triebs,Root,1
Atom,Root,1
Feuer,Root,1
Finanz,Root,1
Last,Root,1
Leucht,Root,1
Photo,Root,1
Voltaik,Root,1
Solar,Root,1
Wärme,Root,1
Ndr,Root,1
Uck,Root,1
Gle,Root,1
Sach,Root,1
Potenzi,Root,1
Globalisierungs,Root,1
Mega,Root,1
Fusio,Root,1
Weltmarkt,Root,1
Niveau,Root,1
Wirtschaft,Root,1
Sna,Root,1
Kommen,Root,1
Schäfts,Root,1
Proz,Root,1
Haltigkeits,Root,1
Schlüssel,Root,1
Nom,Root,1
Ökosteuer,Root,1
Reform,Root,1
Sti,Root,1
Tui,Root,1
Talar,Root,1
Ten,Root,1
Sio,Root,1
Eng,Root,1
Befäh,Root,1
Kopf,Root,1
Einkomm,Root,1
Dyna,Root,1
Mik,Root,1
Betrieb,Root,1
Kollaborations,Root,1
Plattform,Root,1
Koop,Root,1
Era,Root,1
Setz,Root,1
Circu,Root,1
Lar,Root,1
Eco,Root,1
Nomy,Root,1
Down,Root,1
Repara,Root,1
Flächen,Root,1
Landsachafts,Root,1
Landschafts,Root,1
Risiko,Root,1
Bew,Root,1
Schadstoffaus,Root,1
Schoß,Root,1
Missio,Root,1
Reduzi,Root,1
Derabfallsamml,Root,1
Sondermüll,Root,1
Betriebsprüf,Root,1
Investi,Root,1
Mark,Root,1
Eltm,Root,1
Ökonomi,Root,1
Technik,Root,1
Techno,Root,1
Nutz,Root,1
Tificierungs,Root,1
Verfahr,Root,1
Basis,Root,1
Neben,Root,1
Ließ,Root,1
Voll,Root,1
Zieh,Root,1
Wohlstands,Root,1
Bank,Root,1
Eig,Root,1
Ensi,Root,1
Will,Root,1
Arbeit,Root,1
Slu,Root,1
Mei,Root,1
Tern,Root,1
Ehmungsg,Root,1
Rgiequ,Root,1
Träg,Root,1
Mot,Root,1
Iva,Root,1
Lifizi,Root,1
Bären,Root,1
Körper,Root,1
Riesen,Root,1
Teil,Root,1
Satzteil,Root,1
Erhäl,Root,1
Lan,Root,1
Gmu,Root,1
Goli,Root,1
Ath,Root,1
Muskel,Root,1
Wett,Root,1
Kämpf,Root,1
Phö,Root,1
Nix,Root,1
Ink,Root,1
Arna,Root,1
Seelen,Root,1
Wand,Root,1
Besteh,Root,1
Nkm,Root,1
Alli,Root,1
Istenz,Root,1
Stütz,Root,1
Ema,Root,1
ung,Suffix,112
t,Suffix,111
e,Suffix,90
keit,Suffix,59
ig,Suffix,53
er,Suffix,38
n,Suffix,34
s,Suffix,31
al,Suffix,30
st,Suffix,25
lich,Suffix,23
en,Suffix,21
tion,Suffix,19
te,Suffix,14
ität,Suffix,11
enz,Suffix,11
anz,Suffix,10
heit,Suffix,9
bar,Suffix,8
isch,Suffix,8
end,Suffix,7
iv,Suffix,6
ur,Suffix,6
ment,Suffix,6
es,Suffix,5
los,Suffix,4
ist,Suffix,4
schaft,Suffix,4
sam,Suffix,4
chen,Suffix,3
ling,Suffix,3
haft,Suffix,2
tum,Suffix,2
et,Suffix,2
ismus,Suffix,2
ten,Suffix,2
ens,Suffix,2
nis,Suffix,1
est,Suffix,1
logie,Suffix,1
ell,Suffix,1
ant,Suffix,1
