Morpheme,Type,Count
Konzentra,Root,2
Problem,Root,2
Verträg,Root,2
Feinstaub,Root,2
Ozonw,Root,2
Vermeid,Root,2
Einspar,Root,2
Wald,Root,2
Zerstör,Root,2
Neri,Root,2
Salz,Root,2
Verwü,Root,2
Rwärm,Root,2
Geschich,Root,2
Anstieg,Root,2
Schadstoffe,Root,2
Begr,Root,2
Natür,Root,2
Ambi,Root,2
Ding,Root,2
Ter,Root,2
Bereich,Root,2
Ich,Root,2
Wei,Root,2
Äth,Root,2
Dball,Root,2
Kugel,Root,2
Firma,Root,2
Stir,Root,2
Atpla,Root,2
Mut,Root,2
Halbkugel,Root,2
Sonnen,Root,2
Viel,Root,2
Smog,Root,2
Uv,Root,2
Roh,Root,2
Ölp,Root,2
Vielf,Root,2
Kenn,Root,2
Niv,Root,2
Eau,Root,2
Posi,Root,2
Wer,Root,2
Elektro,Root,2
Inn,Root,2
Ova,Root,2
Kern,Root,2
Int,Root,2
Kalib,Root,2
Kla,Root,2
Zerr,Root,2
Durch,Root,2
Bau,Root,2
Duktions,Root,2
Struk,Root,2
Produk,Root,2
Umsatz,Root,2
Proz,Root,2
Haltigkeits,Root,2
Norma,Root,2
Konzep,Root,2
Pioni,Root,2
Tat,Root,2
Dring,Root,2
Las,Root,2
Derb,Root,2
Dich,Root,2
Robu,Root,2
Widerstands,Root,2
Alt,Root,2
Erna,Root,2
Tei,Root,2
Mobil,Root,2
Tech,Root,2
Höh,Root,2
Lag,Root,2
Führ,Root,2
Abgab,Root,2
Roll,Root,2
Die,Root,2
Eigen,Root,2
Pla,Root,2
Flu,Root,2
Aff,Root,2
Folg,Root,2
Funk,Root,2
Krea,Root,2
Reak,Root,2
Alisi,Root,2
Voll,Root,2
Fleiß,Root,2
Kraft,Root,2
Träg,Root,2
Balla,Root,2
Präg,Root,2
Hem,Root,2
Käl,Root,2
Füg,Root,2
Durchhalte,Root,2
Atla,Root,2
Gig,Root,2
Hün,Root,2
Aus,Root,2
Asch,Root,2
Hef,Root,2
Bieg,Root,2
Zäh,Root,2
Nkmal,Root,2
Routi,Root,2
Mes,Root,2
Agr,Root,2
Domi,Root,2
Kön,Root,2
Ssio,Root,2
Sad,Root,2
Verdi,Root,2
Lei,Root,2
Herr,Root,2
Gefühl,Root,2
Dogma,Root,2
Radik,Root,2
Kömm,Root,2
Allem,Root,2
Heima,Root,2
Heim,Root,2
Nomm,Root,2
Inklu,Root,2
Kind,Root,2
Klo,Root,2
Lok,Root,2
Fahr,Root,2
Gio,Root,2
Spröß,Root,2
Züg,Root,2
Sünd,Root,2
Bera,Root,2
Forsch,Root,2
Gutach,Root,2
Ref,Root,2
Assi,Root,2
Ford,Root,2
Leu,Root,2
Glied,Root,2
Volk,Root,2
Weltg,Root,2
Zwe,Root,2
Organisa,Root,2
Zentrum,Root,2
Institu,Root,2
Partei,Root,2
Gipfel,Root,2
Prei,Root,2
Werfg,Root,2
Wertstoff,Root,2
Aktions,Root,2
Bünd,Root,2
Kill,Root,2
Klimaschutz,Root,2
Klär,Root,2
Evolu,Root,2
Schri,Root,2
Nesi,Root,2
Form,Root,2
Forma,Root,2
Norm,Root,2
Gab,Root,2
Sozialprodukt,Root,2
Größ,Root,2
Hil,Root,2
Fsb,Root,2
Woll,Root,2
Tätigungs,Root,2
Drang,Root,2
Ensg,Root,2
Dur,Root,2
Chh,Root,2
Harrungs,Root,2
Ied,Root,2
Überzeugungs,Root,2
Willens,Root,2
Streb,Root,2
Hals,Root,2
Starr,Root,2
Wide,Root,2
Rsp,Root,2
Macht,Root,2
Balanc,Root,2
Nais,Root,2
Sanc,Root,2
Bleibsel,Root,2
Packungs,Root,2
Materi,Root,2
Nam,Root,2
Npo,Root,2
Freiwilligen,Root,2
Bra,Root,2
Uch,Root,2
Rezep,Root,2
Familien,Root,2
Prin,Root,2
Zip,Root,2
Scha,Root,2
Blo,Root,2
Organisi,Root,2
Zeit,Root,1
Inf,Root,1
Schau,Root,1
Cht,Root,1
Erh,Root,1
Taug,Root,1
Bewu,Root,1
Wan,Root,1
Del,Root,1
Har,Root,1
Moni,Root,1
Bal,Root,1
Anc,Root,1
Gemei,Root,1
Kom,Root,1
Plex,Root,1
Eben,Root,1
Oth,Root,1
Ermi,Root,1
Glei,Root,1
Char,Root,1
Förm,Root,1
Gru,Root,1
Ndmu,Root,1
Sym,Root,1
Metri,Root,1
Neutr,Root,1
Nah,Root,1
Effizi,Root,1
Eltko,Root,1
Problematik,Root,1
Eltqu,Root,1
Schäd,Root,1
Jahres,Root,1
Durchschnittstempera,Root,1
Kri,Root,1
Luf,Root,1
Tqu,Root,1
Treibhaus,Root,1
Verhäl,Root,1
Samt,Root,1
Indikator,Root,1
Gerech,Root,1
Sei,Root,1
Nomi,Root,1
Ryt,Root,1
Hmu,Root,1
Hol,Root,1
Verw,Root,1
Ausnutz,Root,1
Verschw,Root,1
Eutro,Root,1
Phi,Root,1
Ölver,Root,1
Schmutz,Root,1
Pcb,Root,1
Quecksilber,Root,1
Ssorcenverbr,Root,1
Auch,Root,1
Schwermetall,Root,1
Entla,Root,1
Gefärd,Root,1
Eis,Root,1
Schmelz,Root,1
Erwärm,Root,1
Gescheh,Root,1
Veränd,Root,1
Wandel,Root,1
Meeresspiegel,Root,1
Abbau,Root,1
Schwund,Root,1
Missi,Root,1
Erhöh,Root,1
Sturz,Root,1
Wolken,Root,1
Wüsten,Root,1
Nahme,Root,1
Kapaz,Root,1
Sso,Root,1
Urc,Root,1
Sys,Root,1
Tem,Root,1
Dim,Root,1
Ensio,Root,1
Hor,Root,1
Izo,Root,1
Gesetz,Root,1
Reich,Root,1
Dhalb,Root,1
Dku,Root,1
Gal,Root,1
Axi,Root,1
Hemisp,Root,1
Makro,Root,1
Koso,Root,1
Nord,Root,1
Stern,Root,1
Himmel,Root,1
Süd,Root,1
Umlauf,Root,1
Bah,Root,1
Iver,Root,1
Sum,Root,1
Welten,Root,1
Gebäud,Root,1
Tall,Root,1
Atmos,Root,1
Phär,Root,1
Dkl,Root,1
Ima,Root,1
Klein,Root,1
Hüll,Root,1
Mikro,Root,1
Schich,Root,1
Sommer,Root,1
Ahl,Root,1
Ölkat,Root,1
Astroph,Root,1
Sektor,Root,1
Situa,Root,1
Gsen,Root,1
Ergi,Root,1
Wicklungs,Root,1
Faktor,Root,1
Äng,Root,1
Triebs,Root,1
Atom,Root,1
Feuer,Root,1
Finanz,Root,1
Last,Root,1
Leucht,Root,1
Photo,Root,1
Voltaik,Root,1
Solar,Root,1
Wärme,Root,1
Ndr,Root,1
Uck,Root,1
Gle,Root,1
Sach,Root,1
Potenzi,Root,1
Globalisierungs,Root,1
Mega,Root,1
Fusio,Root,1
Weltmarkt,Root,1
Niveau,Root,1
Wirtschaft,Root,1
Sna,Root,1
Kommen,Root,1
Schäfts,Root,1
Schlüssel,Root,1
Nom,Root,1
Ökosteuer,Root,1
Reform,Root,1
Sti,Root,1
Tui,Root,1
Talar,Root,1
Ten,Root,1
Sio,Root,1
Eng,Root,1
Befäh,Root,1
Kopf,Root,1
Einkomm,Root,1
Dyna,Root,1
Mik,Root,1
Betrieb,Root,1
Kollaborations,Root,1
Plattform,Root,1
Koop,Root,1
Era,Root,1
Circu,Root,1
Lar,Root,1
Eco,Root,1
Nomy,Root,1
Down,Root,1
Repara,Root,1
Flächen,Root,1
Landsachafts,Root,1
Landschafts,Root,1
Risiko,Root,1
Bew,Root,1
Schadstoffaus,Root,1
Schoß,Root,1
Missio,Root,1
Reduzi,Root,1
Derabfallsamml,Root,1
Sondermüll,Root,1
Betriebsprüf,Root,1
Investi,Root,1
Mark,Root,1
Eltm,Root,1
Ökonomi,Root,1
Technik,Root,1
Techno,Root,1
Nutz,Root,1
Tificierungs,Root,1
Verfahr,Root,1
Basis,Root,1
Neben,Root,1
Ließ,Root,1
Zieh,Root,1
Wohlstands,Root,1
Bank,Root,1
Arbeit,Root,1
Slu,Root,1
Mei,Root,1
Rgiequ,Root,1
Mot,Root,1
Iva,Root,1
Lifizi,Root,1
Teil,Root,1
Satzteil,Root,1
Erhäl,Root,1
Lan,Root,1
Gmu,Root,1
Goli,Root,1
Ath,Root,1
Muskel,Root,1
Wett,Root,1
Kämpf,Root,1
Phö,Root,1
Nix,Root,1
Ink,Root,1
Arna,Root,1
Seelen,Root,1
Wand,Root,1
Besteh,Root,1
Nkm,Root,1
Alli,Root,1
Istenz,Root,1
Stütz,Root,1
Leben,Root,1
Squ,Root,1
Konsum,Root,1
Gewohnhei,Root,1
Wert,Root,1
Vor,Root,1
Beding,Root,1
Walt,Root,1
Kun,Root,1
Stf,Root,1
Fek,Root,1
Enzi,Root,1
Vir,Root,1
Tuo,Root,1
Störungs,Root,1
Pflicht,Root,1
Stehe,Root,1
Selb,Root,1
Stach,Root,1
Vertrau,Root,1
Selbstwert,Root,1
Star,Root,1
Rsi,Root,1
Tfa,Root,1
Hri,Root,1
Giftmüll,Root,1
Skand,Root,1
Tak,Root,1
Bürgerm,Root,1
Dez,Root,1
Dezernenti,Root,1
Engel,Root,1
Exp,Root,1
Frevel,Root,1
Medizi,Root,1
Eltmi,Root,1
Ministeri,Root,1
Beauftrag,Root,1
Schütz,Root,1
Senator,Root,1
Staatssekretär,Root,1
Alltags,Root,1
Mila,Root,1
Wandlungs,Root,1
Human,Root,1
Quan,Root,1
Tita,Root,1
Dräng,Root,1
Menschen,Root,1
Rechtsverletz,Root,1
Champ,Root,1
Iona,Root,1
Kampftag,Root,1
Tia,Root,1
Dbe,Root,1
Lech,Root,1
Sellschafts,Root,1
Jahr,Root,1
Gang,Root,1
Men,Root,1
Mil,Root,1
Lieu,Root,1
Pub,Root,1
Likum,Root,1
Umf,Root,1
Eld,Root,1
Bevölk,Root,1
Bundes,Root,1
Umweltam,Root,1
Landes,Root,1
Naturschutzverband,Root,1
Lärm,Root,1
Bekämpf,Root,1
Verband,Root,1
Ökologie,Root,1
Abteil,Root,1
Ausschu,Root,1
Behörd,Root,1
Berich,Root,1
Bibliothek,Root,1
Büro,Root,1
Dezerna,Root,1
Diskussio,Root,1
Engag,Root,1
Erklär,Root,1
Forschungszentrum,Root,1
Ministerium,Root,1
Umweltminister,Root,1
Pak,Root,1
Programm,Root,1
Projek,Root,1
Prüf,Root,1
Eltra,Root,1
Ressor,Root,1
Schutzam,Root,1
Schutzgrupp,Root,1
Siegel,Root,1
Stadtra,Root,1
Stif,Root,1
Verträglichkeitsprüf,Root,1
Umweltverträglichkeits,Root,1
Studi,Root,1
Contai,Root,1
Samml,Root,1
Grupp,Root,1
Bürger,Root,1
Caf,Root,1
Parat,Root,1
Urv,Root,1
Thro,Root,1
Pog,Root,1
Deba,Root,1
Folgenforsch,Root,1
Reinhaltepla,Root,1
Klimagipfel,Root,1
Weltklima,Root,1
Mili,Root,1
Gruppen,Root,1
Konsens,Root,1
Find,Root,1
Ehren,Root,1
Richt,Root,1
Lini,Root,1
Einstimm,Root,1
Haltens,Root,1
t,Suffix,206
ung,Suffix,158
e,Suffix,155
keit,Suffix,124
ig,Suffix,104
er,Suffix,86
n,Suffix,74
en,Suffix,73
s,Suffix,69
al,Suffix,49
lich,Suffix,37
tion,Suffix,37
st,Suffix,36
heit,Suffix,34
te,Suffix,27
enz,Suffix,17
ität,Suffix,16
anz,Suffix,16
iv,Suffix,15
schaft,Suffix,15
sam,Suffix,15
ist,Suffix,11
es,Suffix,10
ur,Suffix,10
isch,Suffix,9
end,Suffix,9
los,Suffix,8
bar,Suffix,8
ten,Suffix,8
ment,Suffix,7
ell,Suffix,7
chen,Suffix,5
ismus,Suffix,5
nis,Suffix,5
ling,Suffix,5
tum,Suffix,3
et,Suffix,3
erei,Suffix,3
haft,Suffix,2
ens,Suffix,2
est,Suffix,1
logie,Suffix,1
ant,Suffix,1
ern,Suffix,1
