Morpheme,Type,Count
Ges,Root,12
Initia,Root,12
Konf,Root,12
Ehr,Root,12
Ste,Root,9
Schöpf,Root,9
Pfleg,Root,9
Qualita,Root,9
Stabil,Root,9
Rühr,Root,9
Gleichmäß,Root,9
Grund,Root,9
Bil,Root,9
Nera,Root,9
Qualität,Root,9
Fei,Root,9
Durch,Root,9
Katastroph,Root,9
Wind,Root,9
Abl,Root,9
Wiederkehr,Root,9
Fall,Root,9
Scho,Root,9
Stör,Root,9
Krei,Root,9
Lauf,Root,9
Schmutz,Root,9
Heiz,Root,9
Stieg,Root,9
Raum,Root,9
Mit,Root,9
Setz,Root,9
Umgeb,Root,9
Plan,Root,9
Son,Root,9
Sequ,Root,9
Niveau,Root,9
Art,Root,9
Hoch,Root,9
Spa,Root,9
Wuch,Root,9
Duk,Root,9
Strategi,Root,9
Form,Root,9
Pot,Root,9
Schärf,Root,9
Effek,Root,9
Wohl,Root,9
Sin,Root,9
Will,Root,9
Duld,Root,9
Nach,Root,9
Qualifika,Root,9
Mensch,Root,9
Gei,Root,9
Res,Root,9
Denk,Root,9
Mal,Root,9
Ziel,Root,9
Ach,Root,9
Forsch,Root,9
Sch,Root,9
Hilf,Root,9
Tradi,Root,9
Völk,Root,9
Amt,Root,9
Zentrum,Root,9
Weg,Root,9
Gipfel,Root,9
Grupp,Root,9
Kodex,Root,9
Hartnäck,Root,9
Kontinu,Root,6
Ewig,Root,6
Zeit,Root,6
Bis,Root,6
Zähl,Root,6
Enkel,Root,6
Rei,Root,6
Gäng,Root,6
Wandel,Root,6
Mäß,Root,6
Balanc,Root,6
Schni,Root,6
Nitra,Root,6
Konzentra,Root,6
Blem,Root,6
Jahr,Root,6
Häng,Root,6
Ökonomi,Root,6
Sozi,Root,6
Zykl,Root,6
Meid,Root,6
Spar,Root,6
Deh,Root,6
Nutz,Root,6
Wüs,Root,6
Schich,Root,6
Wechsel,Root,6
Bau,Root,6
Höh,Root,6
Ding,Root,6
Glo,Root,6
Bus,Root,6
Heima,Root,6
Mut,Root,6
Halb,Root,6
Groß,Root,6
Smog,Root,6
Rohstoff,Root,6
Kennzei,Root,6
Elektro,Root,6
Innova,Root,6
Ker,Root,6
Meng,Root,6
Geg,Root,6
Verb,Root,6
Potenzi,Root,6
Mark,Root,6
Umsatz,Root,6
Konzep,Root,6
Tat,Root,6
Widerstand,Root,6
Alterna,Root,6
Mobil,Root,6
Gab,Root,6
Serv,Root,6
Cyc,Root,6
Land,Root,6
Prüf,Root,6
Mes,Root,6
Schaff,Root,6
Folg,Root,6
Müd,Root,6
Mei,Root,6
Ternehm,Root,6
Bär,Root,6
Körp,Root,6
Rie,Root,6
Teil,Root,6
Durchh,Root,6
Kul,Root,6
Kämpf,Root,6
Steh,Root,6
Treu,Root,6
Woh,Root,6
Schema,Root,6
Stell,Root,6
Charak,Root,6
Fühl,Root,6
Hör,Root,6
Ord,Root,6
Sünd,Root,6
Bera,Root,6
Bürg,Root,6
Gut,Root,6
Min,Root,6
Ref,Root,6
Tag,Root,6
Letz,Root,6
Band,Root,6
Organisa,Root,6
Institu,Root,6
Partei,Root,6
Rich,Root,6
Klär,Root,6
Prei,Root,6
Kill,Root,6
Konv,Root,6
Beug,Root,6
Schü,Root,6
Verlä,Root,6
Gieb,Root,6
Ad,Root,3
Infini,Root,3
Pupp,Root,3
Grenz,Root,3
Unb,Root,3
Gründ,Root,3
Erm,Root,3
Überschau,Root,3
Zahl,Root,3
Los,Root,3
Wahr,Root,3
Taug,Root,3
Vorra,Root,3
Umweltbewu,Root,3
Perma,Root,3
Per,Root,3
Harmoni,Root,3
Allgemei,Root,3
Sam,Root,3
Komplex,Root,3
Tot,Root,3
Ebe,Root,3
Othermi,Root,3
Gleichar,Root,3
Gleichförm,Root,3
Gold,Root,3
Mus,Root,3
Mag,Root,3
Symmetri,Root,3
Klimafreund,Root,3
Klimaneutr,Root,3
Naturnah,Root,3
Kobil,Root,3
Effizi,Root,3
Umweltfreund,Root,3
Kos,Root,3
Blematik,Root,3
Umweltschäd,Root,3
Umweltscho,Root,3
Kri,Root,3
Treibhauseffek,Root,3
Häl,Root,3
Samtindikator,Root,3
Wechselsei,Root,3
Rythmu,Root,3
Wied,Root,3
Hol,Root,3
Verw,Root,3
Wald,Root,3
Eutrophi,Root,3
Ölverschmutz,Root,3
Pcbbelast,Root,3
Quecksilb,Root,3
Neri,Root,3
Ssorcenverbrauch,Root,3
Metall,Root,3
Umweltgefärd,Root,3
Salz,Root,3
Eis,Root,3
Schmelz,Root,3
Scheh,Root,3
Meer,Root,3
Spiegel,Root,3
Schwund,Root,3
Schadstoffemissi,Root,3
Sturz,Root,3
Wolk,Root,3
Begr,Root,3
Nahm,Root,3
Kapaz,Root,3
Natür,Root,3
Ambi,Root,3
Dimensio,Root,3
Hin,Root,3
Horizo,Root,3
Äth,Root,3
Ball,Root,3
Dhalbkugel,Root,3
Firma,Root,3
Galaxi,Root,3
Stir,Root,3
Hemisphär,Root,3
Makrokoso,Root,3
Nord,Root,3
Sternhimmel,Root,3
Süd,Root,3
Umlauf,Root,3
Bah,Root,3
Viel,Root,3
Iversum,Root,3
Wel,Root,3
Bäud,Root,3
Welttall,Root,3
Atmosphär,Root,3
Klei,Root,3
Hüll,Root,3
Mikro,Root,3
Ozonschich,Root,3
Sommer,Root,3
Uv,Root,3
Strahl,Root,3
Ölkatastroph,Root,3
Ölp,Root,3
Sektor,Root,3
Situa,Root,3
Gsenergi,Root,3
Bio,Root,3
Vielf,Root,3
Faktor,Root,3
Sträng,Root,3
Posi,Root,3
Atom,Root,3
Feu,Root,3
Fin,Root,3
Leuch,Root,3
Photovoltaik,Root,3
Solar,Root,3
Int,Root,3
Kalib,Root,3
Kla,Root,3
Zerr,Root,3
Sach,Root,3
Struk,Root,3
Globalisi,Root,3
Mega,Root,3
Fusio,Root,3
Natio,Root,3
Schäf,Root,3
Prozess,Root,3
Norma,Root,3
Schlüssel,Root,3
Ökonom,Root,3
Duktionskapi,Root,3
Stitui,Root,3
Pioni,Root,3
Dring,Root,3
Ten,Root,3
Ion,Root,3
Derb,Root,3
Dich,Root,3
Robu,Root,3
Streng,Root,3
Pro,Root,3
Tech,Root,3
Kopfeinkomm,Root,3
Lag,Root,3
Führ,Root,3
Dynamik,Root,3
Roll,Root,3
Kollabora,Root,3
Pla,Root,3
Koopera,Root,3
Die,Root,3
Circular,Root,3
Economy,Root,3
Downcyc,Root,3
Flä,Root,3
Landsachaftsentwickl,Root,3
Raumentwickl,Root,3
Risiko,Root,3
Bew,Root,3
Schadstoffausschoß,Root,3
Missio,Root,3
Duzi,Root,3
Sonderabfallsamml,Root,3
Sondermüllabgab,Root,3
Investi,Root,3
Technik,Root,3
Technologie,Root,3
Wie,Root,3
Der,Root,3
Tificierungsverfahr,Root,3
Basi,Root,3
Flu,Root,3
Funk,Root,3
Krea,Root,3
Neb,Root,3
Reak,Root,3
Alisi,Root,3
Schließ,Root,3
Vollzieh,Root,3
Bank,Root,3
Fleiß,Root,3
Lus,Root,3
Quell,Root,3
Motiva,Root,3
Qualifizi,Root,3
Bal,Root,3
Präg,Root,3
Hem,Root,3
Käl,Root,3
Satzteilerhäl,Root,3
Füg,Root,3
Lang,Root,3
Uner,Root,3
Atla,Root,3
Gig,Root,3
Goliath,Root,3
Hün,Root,3
Kraftmensch,Root,3
Muskel,Root,3
Wet,Root,3
Phönix,Root,3
Asch,Root,3
Inkarna,Root,3
Seel,Root,3
Wand,Root,3
Bes,Root,3
Hen,Root,3
Weitergeh,Root,3
Hef,Root,3
Bieg,Root,3
Zäh,Root,3
Lis,Root,3
Exi,Root,3
Unt,Root,3
Stütz,Root,3
Routi,Root,3
Konsum,Root,3
Wohnhei,Root,3
Agr,Root,3
Domi,Root,3
Kön,Root,3
Kunstf,Root,3
Perfek,Root,3
Ssio,Root,3
Sad,Root,3
Verdi,Root,3
Virtuo,Root,3
Vollkomm,Root,3
Herr,Root,3
Pflicht,Root,3
Stehevermög,Root,3
Trau,Root,3
Dogma,Root,3
Radik,Root,3
Starr,Root,3
Kömm,Root,3
Allem,Root,3
Heim,Root,3
Nomm,Root,3
Inklu,Root,3
Kind,Root,3
Klo,Root,3
Lok,Root,3
Fahr,Root,3
Nachtfahri,Root,3
Gio,Root,3
Spröß,Root,3
Züg,Root,3
Gif,Root,3
Müll,Root,3
Skand,Root,3
Akt,Root,3
Dez,Root,3
Umweltdezernenti,Root,3
Engel,Root,3
Umweltexp,Root,3
Frevel,Root,3
Medizi,Root,3
Ministeri,Root,3
Umweltschütz,Root,3
Senator,Root,3
Staa,Root,3
Sekretär,Root,3
Umweltverschmutz,Root,3
Assimila,Root,3
Wandlungsprozess,Root,3
Huma,Root,3
Quantita,Root,3
Ford,Root,3
Rückdräng,Root,3
Men,Root,3
Championa,Root,3
Kampf,Root,3
Schlech,Root,3
Gang,Root,3
Leu,Root,3
Millieu,Root,3
Glied,Root,3
Publikum,Root,3
Umfeld,Root,3
Volk,Root,3
Zug,Root,3
Zwe,Root,3
Bund,Root,3
Lärm,Root,3
Logie,Root,3
Schu,Root,3
Hörd,Root,3
Bibliothek,Root,3
Büro,Root,3
Umweltdezerna,Root,3
Kussio,Root,3
Engag,Root,3
Ministerium,Root,3
Pak,Root,3
Gramm,Root,3
Jek,Root,3
Umweltra,Root,3
Ort,Root,3
Siegel,Root,3
Stadtra,Root,3
Sta,Root,3
Stif,Root,3
Umweltverträglichkeitsprüf,Root,3
Umweltverträglichkeitsstudi,Root,3
Zei,Root,3
Werfg,Root,3
Wertstoffcontai,Root,3
Samml,Root,3
Aktionsbünd,Root,3
Aktio,Root,3
Paraturcaf,Root,3
Thropog,Root,3
Bünd,Root,3
Deba,Root,3
Klimafolgenforsch,Root,3
Luftreinhalteplan,Root,3
Assimili,Root,3
Evolu,Root,3
For,Root,3
Schri,Root,3
Nesi,Root,3
Konsensfind,Root,3
Forma,Root,3
Norm,Root,3
Linie,Root,3
Übereinstimm,Root,3
Sozialproduktgröß,Root,3
Merk,Root,3
Ent,Root,3
Woll,Root,3
Zun,Root,3
Zuw,Root,3
Betä,Root,3
Drang,Root,3
Mun,Root,3
Reg,Root,3
Gela,Root,3
Radli,Root,3
Loy,Root,3
Hal,Root,3
Schied,Root,3
Hei,Root,3
Zeug,Root,3
Irr,Root,3
Zielstreb,Root,3
Beso,Root,3
Stolz,Root,3
Nehm,Root,3
Würd,Root,3
Halsstarr,Root,3
Störr,Root,3
Widersp,Root,3
Wog,Root,3
Erb,Root,3
Geb,Root,3
Säul,Root,3
Laß,Root,3
Lik,Root,3
Liqui,Root,3
Naissanc,Root,3
Puta,Root,3
Überbleibsel,Root,3
Pack,Root,3
Materi,Root,3
Pos,Root,3
Frei,Root,3
Wil,Root,3
Lig,Root,3
Brauch,Root,3
Devi,Root,3
Folgsrezep,Root,3
Famili,Root,3
Kano,Root,3
Maxim,Root,3
Prinzip,Root,3
Schablo,Root,3
Organisi,Root,3
Sit,Root,3
t,Suffix,519
ung,Suffix,501
e,Suffix,423
s,Suffix,345
keit,Suffix,297
n,Suffix,273
ig,Suffix,264
er,Suffix,261
en,Suffix,246
tion,Suffix,105
lich,Suffix,99
al,Suffix,81
ur,Suffix,81
te,Suffix,78
st,Suffix,72
heit,Suffix,66
enz,Suffix,54
schaft,Suffix,51
iv,Suffix,45
ität,Suffix,36
ens,Suffix,33
es,Suffix,30
sam,Suffix,30
isch,Suffix,27
bar,Suffix,24
end,Suffix,24
anz,Suffix,21
ten,Suffix,21
ment,Suffix,21
chen,Suffix,18
ist,Suffix,18
los,Suffix,15
ismus,Suffix,15
ling,Suffix,15
ell,Suffix,15
nis,Suffix,12
tum,Suffix,9
et,Suffix,9
haft,Suffix,6
est,Suffix,3
ant,Suffix,3
ern,Suffix,3
