Morpheme,Type,Count
Natür,Root,1
Über,Root,1
Ambi,Root,1
Ding,Root,1
Dimensio,Root,1
Hin,Root,1
Horizo,Root,1
Mit,Root,1
Äth,Root,1
Ball,Root,1
Dhalbkugel,Root,1
Firma,Root,1
Galaxi,Root,1
Stir,Root,1
Heima,Root,1
Hemisphär,Root,1
Makrokoso,Root,1
Mut,Root,1
Nord,Root,1
Sternhimmel,Root,1
Süd,Root,1
Umlauf,Root,1
Bah,Root,1
Groß,Root,1
Viel,Root,1
Iversum,Root,1
Wel,Root,1
Bäud,Root,1
Welttall,Root,1
Atmosphär,Root,1
Klei,Root,1
Hüll,Root,1
Mikro,Root,1
Ozonschich,Root,1
Sommer,Root,1
Uv,Root,1
Strahl,Root,1
Rohstoff,Root,1
Ölkatastroph,Root,1
Ölp,Root,1
Sektor,Root,1
Situa,Root,1
Gsenergi,Root,1
Bio,Root,1
Vielf,Root,1
Faktor,Root,1
Sträng,Root,1
Güt,Root,1
Kennzei,Root,1
Posi,Root,1
Atom,Root,1
Feu,Root,1
Fin,Root,1
Leuch,Root,1
Photovoltaik,Root,1
Solar,Root,1
Int,Root,1
Kalib,Root,1
Kla,Root,1
Geg,Root,1
Zerr,Root,1
Sach,Root,1
Verb,Root,1
Potenzi,Root,1
Struk,Root,1
Globalisi,Root,1
Mega,Root,1
Fusio,Root,1
Natio,Root,1
Komm,Root,1
Schäf,Root,1
Prozess,Root,1
Norma,Root,1
Schlüssel,Root,1
Konzep,Root,1
Ökonom,Root,1
Duktionskapi,Root,1
Stitui,Root,1
Pioni,Root,1
Pot,Root,1
Tat,Root,1
Dring,Root,1
Ten,Root,1
Ion,Root,1
Derb,Root,1
Dich,Root,1
Robu,Root,1
Streng,Root,1
Widerstand,Root,1
Alterna,Root,1
Pro,Root,1
Tech,Root,1
Kopfeinkomm,Root,1
Lag,Root,1
Führ,Root,1
Dynamik,Root,1
Gab,Root,1
Serv,Root,1
Roll,Root,1
Kollabora,Root,1
Pla,Root,1
Koopera,Root,1
Die,Root,1
Circular,Root,1
Economy,Root,1
Downcyc,Root,1
Eig,Root,1
Flä,Root,1
Landsachaftsentwickl,Root,1
Land,Root,1
Raumentwickl,Root,1
Risiko,Root,1
Bew,Root,1
Schadstoffausschoß,Root,1
Missio,Root,1
Duzi,Root,1
Sonderabfallsamml,Root,1
Sondermüllabgab,Root,1
Prüf,Root,1
Investi,Root,1
Mes,Root,1
Technik,Root,1
Technologie,Root,1
Wie,Root,1
Der,Root,1
Tificierungsverfahr,Root,1
Basi,Root,1
Flu,Root,1
Folg,Root,1
Funk,Root,1
Krea,Root,1
Neb,Root,1
Reak,Root,1
Alisi,Root,1
Schließ,Root,1
Vollzieh,Root,1
ung,Suffix,107
t,Suffix,87
e,Suffix,80
n,Suffix,55
s,Suffix,50
keit,Suffix,43
ig,Suffix,42
er,Suffix,31
lich,Suffix,20
en,Suffix,19
ur,Suffix,19
tion,Suffix,16
al,Suffix,13
ität,Suffix,9
isch,Suffix,8
enz,Suffix,7
heit,Suffix,7
te,Suffix,7
bar,Suffix,6
end,Suffix,6
ment,Suffix,6
schaft,Suffix,6
iv,Suffix,5
st,Suffix,5
anz,Suffix,5
ens,Suffix,5
chen,Suffix,4
es,Suffix,4
los,Suffix,3
ten,Suffix,3
ling,Suffix,3
haft,Suffix,2
tum,Suffix,2
et,Suffix,2
ist,Suffix,1
ismus,Suffix,1
nis,Suffix,1
est,Suffix,1
sam,Suffix,1
