Morpheme,Type,Count
end,Suffix,13
bar,Suffix,12
anz,Suffix,11
ten,Suffix,10
sam,Suffix,10
los,Suffix,8
chen,Suffix,8
ment,Suffix,8
ist,Suffix,7
ismus,Suffix,6
tum,Suffix,5
et,Suffix,5
nis,Suffix,5
ling,Suffix,5
ell,Suffix,5
haft,Suffix,4
est,Suffix,2
ant,Suffix,1
ern,Suffix,1
